,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
86,86,50,128,16,4,0.002,0.03733522817492485,0.1932232528924942
87,87,50,128,16,8,0.002,0.03773853555321693,0.19426408410072327
88,88,50,128,32,1,0.002,0.035168420523405075,0.1875324547290802
89,89,50,128,32,2,0.002,0.036956798285245895,0.19224150478839874
90,90,50,128,32,4,0.002,0.039038784801959985,0.19758236408233645
91,91,50,128,32,8,0.002,0.039279289543628686,0.19819003343582156
92,92,50,128,64,1,0.002,0.03742719069123268,0.1934610903263092
93,93,50,128,64,2,0.002,0.03844566270709038,0.1960756480693817
94,94,50,128,64,4,0.002,0.040066730231046684,0.2001667618751526
95,95,50,128,64,8,0.002,0.03886887058615685,0.19715189933776853
96,96,50,256,16,1,0.002,0.031978245824575424,0.17882461845874786
97,97,50,256,16,2,0.002,0.03421134501695633,0.18496309220790866
98,98,50,256,16,4,0.002,0.033189717680215836,0.1821804791688919
99,99,50,256,16,8,0.002,0.0352531261742115,0.1877581626176834
100,100,50,256,32,1,0.002,0.03335244581103325,0.18262651562690732
101,101,50,256,32,2,0.002,0.03590325266122818,0.18948152661323547
102,102,50,256,32,4,0.002,0.03631064295768738,0.19055353105068207
103,103,50,256,32,8,0.002,0.040484901517629616,0.20120860636234286
104,104,50,256,64,1,0.002,0.03491653874516487,0.186859667301178
105,105,50,256,64,2,0.002,0.03804001212120056,0.19503849744796756
106,106,50,256,64,4,0.002,0.04044109582901001,0.2010997235774994
107,107,50,256,64,8,0.002,0.040596269071102135,0.20148514211177826
108,108,75,64,16,1,0.002,0.03698049113154411,0.1923031061887741
109,109,75,64,16,2,0.002,0.03793903440237045,0.1947794407606125
110,110,75,64,16,4,0.002,0.040608663111925125,0.20151591300964355
111,111,75,64,16,8,0.002,0.039040517061948776,0.19758673012256625
112,112,75,64,32,1,0.002,0.036653891205787666,0.19145207107067108
113,113,75,64,32,2,0.002,0.03739557787775993,0.19337937235832212
114,114,75,64,32,4,0.002,0.03941210731863976,0.1985248178243637
115,115,75,64,32,8,0.002,0.036476340144872665,0.1909877955913544
116,116,75,64,64,1,0.002,0.036347318440675735,0.19064971804618835
117,117,75,64,64,2,0.002,0.03733659163117409,0.19322681427001956
118,118,75,64,64,4,0.002,0.034840676933526986,0.18665657937526706
119,119,75,64,64,8,0.002,0.03590668737888336,0.18949060142040253
120,120,75,128,16,1,0.002,0.03483051806688309,0.18662936985492706
121,121,75,128,16,2,0.002,0.03659883886575699,0.19130821526050568
122,122,75,128,16,4,0.002,0.035742662847042084,0.18905730545520785
123,123,75,128,16,8,0.002,0.037335891276597984,0.1932249814271927
124,124,75,128,32,1,0.002,0.03638586401939392,0.19075077772140506
125,125,75,128,32,2,0.002,0.0370701439678669,0.19253608584403992
126,126,75,128,32,4,0.002,0.03762257844209671,0.19396542012691495
127,127,75,128,32,8,0.002,0.037505000829696655,0.19366209208965304
128,128,75,128,64,1,0.002,0.03532983735203743,0.18796232342720032
129,129,75,128,64,2,0.002,0.03961735591292381,0.19904109835624692
130,130,75,128,64,4,0.002,0.037746187299489975,0.19428378343582156
131,131,75,128,64,8,0.002,0.038617953658103936,0.19651450216770167
132,132,75,256,16,1,0.002,0.03569721058011055,0.18893706798553467
133,133,75,256,16,2,0.002,0.03769844397902489,0.19416086375713348
134,134,75,256,16,4,0.002,0.034654591232538216,0.18615742027759552
135,135,75,256,16,8,0.002,0.037232231348752975,0.19295655190944672
136,136,75,256,32,1,0.002,0.035927247256040566,0.18954482674598694
137,137,75,256,32,2,0.002,0.03729986771941185,0.1931317299604416
138,138,75,256,32,4,0.002,0.03717023134231568,0.19279581308364868
139,139,75,256,32,8,0.002,0.03849507868289948,0.1962016224861145
140,140,75,256,64,1,0.002,0.03537820652127266,0.1880909502506256
141,141,75,256,64,2,0.002,0.036120813339948654,0.1900547593832016
142,142,75,256,64,4,0.002,0.03724310174584389,0.1929847151041031
143,143,75,256,64,8,0.002,0.03907916322350502,0.19768451154232025
144,144,100,64,16,1,0.002,0.03548155725002289,0.18836550414562225
145,145,100,64,16,2,0.002,0.03786361962556839,0.19458577036857605
146,146,100,64,16,4,0.002,0.03644159808754921,0.19089680910110474
147,147,100,64,16,8,0.002,0.03448309004306793,0.18569621443748474
148,148,100,64,32,1,0.002,0.039846356958150864,0.1996155083179474
149,149,100,64,32,2,0.002,0.03645419329404831,0.1909298151731491
150,150,100,64,32,4,0.002,0.03428484871983528,0.18516167998313904
151,151,100,64,32,8,0.002,0.036655377596616745,0.19145594537258148
152,152,100,64,64,1,0.002,0.0380810983479023,0.19514377415180206
153,153,100,64,64,2,0.002,0.035761237144470215,0.18910640478134155
154,154,100,64,64,4,0.002,0.03562810271978378,0.18875408172607425
155,155,100,64,64,8,0.002,0.03783038631081581,0.1945003569126129
156,156,100,128,16,1,0.002,0.036515407264232635,0.19109004735946652
157,157,100,128,16,2,0.002,0.036545466631650925,0.19116869568824768
158,158,100,128,16,4,0.002,0.035550016909837716,0.18854711949825287
159,159,100,128,16,8,0.002,0.035763435065746314,0.18911223113536835
160,160,100,128,32,1,0.002,0.03764580190181732,0.19402526319026947
161,161,100,128,32,2,0.002,0.03643294423818588,0.1908741593360901
162,162,100,128,32,4,0.002,0.03607230633497238,0.1899271160364151
163,163,100,128,32,8,0.002,0.03617646917700768,0.1902011334896088
164,164,100,128,64,1,0.002,0.03617679700255394,0.1902019828557968
165,165,100,128,64,2,0.002,0.03994157537817955,0.19985386729240415
166,166,100,128,64,4,0.002,0.0368424654006958,0.1919439285993576
167,167,100,128,64,8,0.002,0.03522652015089989,0.18768730759620667
168,168,100,256,16,1,0.002,0.03469913080334664,0.18627703189849854
169,169,100,256,16,2,0.002,0.035807400941848755,0.189228430390358
170,170,100,256,16,4,0.002,0.037774708122015,0.19435717165470126
171,171,100,256,16,8,0.002,0.03797493502497673,0.19487158954143524
172,172,100,256,32,1,0.002,0.0354158952832222,0.18819111585617065
173,173,100,256,32,2,0.002,0.038415025919675834,0.1959975212812424
174,174,100,256,32,4,0.002,0.03818439319729805,0.19540829956531525
175,175,100,256,32,8,0.002,0.037813954055309296,0.1944581121206284
176,176,100,256,64,1,0.002,0.03719182312488556,0.1928518116474152
177,177,100,256,64,2,0.002,0.0363265685737133,0.1905952990055084
178,178,100,256,64,4,0.002,0.03479737415909767,0.18654054403305054
179,179,100,256,64,8,0.002,0.038445379585027695,0.1960749328136444
0,0,10,64,16,1,0.001,0.030760608613491062,0.17538702487945554
1,1,10,64,16,2,0.001,0.030989617109298706,0.1760386824607849
2,2,10,64,16,4,0.001,0.03144726529717445,0.1773337572813034
3,3,10,64,16,8,0.001,0.030495438724756237,0.17462943494319916
4,4,10,64,32,1,0.001,0.03179145231842995,0.17830157279968262
5,5,10,64,32,2,0.001,0.032529942691326134,0.1803605705499649
6,6,10,64,32,4,0.001,0.03139907121658325,0.17719782888889313
7,7,10,64,32,8,0.001,0.03201429918408394,0.17892542481422424
8,8,10,64,64,1,0.001,0.032089490443468094,0.17913538217544556
9,9,10,64,64,2,0.001,0.03270436078310013,0.18084348738193512
10,10,10,64,64,4,0.001,0.032999534159898765,0.18165774643421173
11,11,10,64,64,8,0.001,0.033030208200216286,0.18174214661121368
12,12,10,128,16,1,0.001,0.029334042221307755,0.17127181589603424
13,13,10,128,16,2,0.001,0.030450589954853058,0.174500972032547
14,14,10,128,16,4,0.001,0.030396698042750362,0.17434647679328918
15,15,10,128,16,8,0.001,0.02695151604712009,0.16416914761066434
16,16,10,128,32,1,0.001,0.030319802463054657,0.17412583529949188
17,17,10,128,32,2,0.001,0.03185519203543663,0.17848022282123566
18,18,10,128,32,4,0.001,0.030984327197074887,0.17602364718914032
19,19,10,128,32,8,0.001,0.029945155605673787,0.17304667830467224
20,20,10,128,64,1,0.001,0.030723985284566883,0.1752825826406479
21,21,10,128,64,2,0.001,0.032150287181138985,0.17930500209331512
22,22,10,128,64,4,0.001,0.031502045691013336,0.17748816311359406
23,23,10,128,64,8,0.001,0.0305295679718256,0.17472714185714722
24,24,10,256,16,1,0.001,0.028512267395854,0.16885575652122498
25,25,10,256,16,2,0.001,0.028294939547777176,0.1682109832763672
26,26,10,256,16,4,0.001,0.0282678734511137,0.1681305319070816
27,27,10,256,16,8,0.001,0.02836391516029835,0.16841591894626615
28,28,10,256,32,1,0.001,0.027546174824237823,0.16597039997577667
29,29,10,256,32,2,0.001,0.030942143872380257,0.1759037971496582
30,30,10,256,32,4,0.001,0.03141897916793823,0.17725399136543274
31,31,10,256,32,8,0.001,0.027514314278960228,0.16587437689304352
32,32,10,256,64,1,0.001,0.030520537868142125,0.1747012734413147
33,33,10,256,64,2,0.001,0.031236261129379276,0.17673781514167786
34,34,10,256,64,4,0.001,0.03111613728106022,0.1763976663351059
35,35,10,256,64,8,0.001,0.02981922030448914,0.17268241941928866
36,36,25,64,16,1,0.001,0.031982123851776116,0.1788354516029358
37,37,25,64,16,2,0.001,0.033564995974302285,0.18320752680301666
38,38,25,64,16,4,0.001,0.03397667407989502,0.184327632188797
39,39,25,64,16,8,0.001,0.03688129410147667,0.19204504787921906
40,40,25,64,32,1,0.001,0.03383171185851097,0.18393398821353912
41,41,25,64,32,2,0.001,0.036197729408741,0.1902569830417633
42,42,25,64,32,4,0.001,0.03772687911987305,0.19423407316207889
43,43,25,64,32,8,0.001,0.03725825995206833,0.19302399456501007
44,44,25,64,64,1,0.001,0.03425230458378792,0.18507379293441767
45,45,25,64,64,2,0.001,0.036785878241062164,0.1917964369058609
46,46,25,64,64,4,0.001,0.03711405768990517,0.19265007972717285
47,47,25,64,64,8,0.001,0.03705725446343422,0.19250261783599854
48,48,25,128,16,1,0.001,0.03146297484636307,0.17737805843353271
49,49,25,128,16,2,0.001,0.0329291932284832,0.1814640313386917
50,50,25,128,16,4,0.001,0.034793004393577576,0.18652883172035215
51,51,25,128,16,8,0.001,0.03429456055164337,0.1851879060268402
52,52,25,128,32,1,0.001,0.0327228382229805,0.18089453876018524
53,53,25,128,32,2,0.001,0.0330747552216053,0.1818646788597107
54,54,25,128,32,4,0.001,0.03707759454846382,0.19255542755126956
55,55,25,128,32,8,0.001,0.03469667211174965,0.1862704306840897
56,56,25,128,64,1,0.001,0.03358488157391548,0.18326179683208466
57,57,25,128,64,2,0.001,0.035139724612236016,0.1874559223651886
58,58,25,128,64,4,0.001,0.03763116896152496,0.19398754835128784
59,59,25,128,64,8,0.001,0.03624188899993897,0.1903730034828186
60,60,25,256,16,1,0.001,0.02981136366724968,0.17265968024730682
61,61,25,256,16,2,0.001,0.0308785792440176,0.17572301626205444
62,62,25,256,16,4,0.001,0.030965331941843036,0.1759696900844574
63,63,25,256,16,8,0.001,0.026256782934069637,0.16203945875167847
64,64,25,256,32,1,0.001,0.031061727553606037,0.1762433797121048
65,65,25,256,32,2,0.001,0.03245941177010536,0.18016496300697327
66,66,25,256,32,4,0.001,0.032569240778684616,0.18046951293945312
67,67,25,256,32,8,0.001,0.031471457332372665,0.17740195989608765
68,68,25,256,64,1,0.001,0.0318167507648468,0.17837250232696533
69,69,25,256,64,2,0.001,0.033106226474046714,0.18195116519927976
70,70,25,256,64,4,0.001,0.034526053816080086,0.1858118772506714
71,71,25,256,64,8,0.001,0.03441154584288597,0.1855034977197647
72,72,50,64,16,1,0.001,0.03384866937994957,0.1839800924062729
73,73,50,64,16,2,0.001,0.03478124365210533,0.1864973157644272
74,74,50,64,16,4,0.001,0.03649644553661346,0.19104044139385226
75,75,50,64,16,8,0.001,0.036920960992574685,0.19214828312397006
76,76,50,64,32,1,0.001,0.036697525531053536,0.19156597554683685
77,77,50,64,32,2,0.001,0.0372563898563385,0.19301913678646088
78,78,50,64,32,4,0.001,0.03781641647219658,0.19446443021297452
79,79,50,64,32,8,0.001,0.03709296509623528,0.19259531795978546
80,80,50,64,64,1,0.001,0.0368056446313858,0.19184796512126925
81,81,50,64,64,2,0.001,0.03821168467402458,0.19547809660434726
82,82,50,64,64,4,0.001,0.0373169407248497,0.1931759268045425
83,83,50,64,64,8,0.001,0.03742434829473496,0.19345371425151825
84,84,50,128,16,1,0.001,0.0329318530857563,0.18147136270999908
85,85,50,128,16,2,0.001,0.034959681332111366,0.18697507679462436
86,86,50,128,16,4,0.001,0.03500320017337799,0.1870914250612259
87,87,50,128,16,8,0.001,0.03760196641087532,0.19391225278377533
88,88,50,128,32,1,0.001,0.0336834155023098,0.18353040516376493
89,89,50,128,32,2,0.001,0.037105679512023926,0.19262833893299106
90,90,50,128,32,4,0.001,0.035785790532827384,0.18917132914066315
91,91,50,128,32,8,0.001,0.0384782999753952,0.19615887105464933
92,92,50,128,64,1,0.001,0.03624758124351502,0.1903879791498184
93,93,50,128,64,2,0.001,0.0376436784863472,0.1940198242664337
94,94,50,128,64,4,0.001,0.038847245275974274,0.19709704816341397
95,95,50,128,64,8,0.001,0.039554964751005166,0.1988842934370041
96,96,50,256,16,1,0.001,0.03134514391422272,0.17704559862613678
97,97,50,256,16,2,0.001,0.0341777503490448,0.1848722398281097
98,98,50,256,16,4,0.001,0.03223995119333267,0.17955486476421356
99,99,50,256,16,8,0.001,0.03342114388942718,0.18281449377536774
100,100,50,256,32,1,0.001,0.032405324280261986,0.18001478910446167
101,101,50,256,32,2,0.001,0.03385860845446586,0.18400707840919492
102,102,50,256,32,4,0.001,0.03542844578623772,0.1882244497537613
103,103,50,256,32,8,0.001,0.036250624805688865,0.19039595127105716
104,104,50,256,64,1,0.001,0.033897828310728066,0.18411365151405332
105,105,50,256,64,2,0.001,0.036633186042308814,0.1913979798555374
106,106,50,256,64,4,0.001,0.037050135433673866,0.19248412549495694
107,107,50,256,64,8,0.001,0.03759583830833435,0.19389645755290985
108,108,75,64,16,1,0.001,0.034431274980306625,0.1855566501617432
109,109,75,64,16,2,0.001,0.03682836890220642,0.1919071823358536
110,110,75,64,16,4,0.001,0.038326390087604516,0.19577129185199735
111,111,75,64,16,8,0.001,0.03871473670005798,0.1967606097459793
112,112,75,64,32,1,0.001,0.03567235544323921,0.18887124955654144
113,113,75,64,32,2,0.001,0.03808465600013733,0.1951529085636139
114,114,75,64,32,4,0.001,0.0383458137512207,0.1958208680152893
115,115,75,64,32,8,0.001,0.03802964836359024,0.1950119137763977
116,116,75,64,64,1,0.001,0.038338758051395416,0.19580285251140594
117,117,75,64,64,2,0.001,0.039124205708503716,0.19779840111732486
118,118,75,64,64,4,0.001,0.03742381557822228,0.1934523433446884
119,119,75,64,64,8,0.001,0.03731120377779007,0.19316107034683228
120,120,75,128,16,1,0.001,0.033260423690080636,0.18237440288066864
121,121,75,128,16,2,0.001,0.0346183218061924,0.18605999648571012
122,122,75,128,16,4,0.001,0.03303026035428047,0.1817422956228256
123,123,75,128,16,8,0.001,0.03639603406190872,0.190777450799942
124,124,75,128,32,1,0.001,0.03573999181389809,0.18905025720596316
125,125,75,128,32,2,0.001,0.035812053829431534,0.1892407238483429
126,126,75,128,32,4,0.001,0.03446152061223984,0.18563814461231232
127,127,75,128,32,8,0.001,0.037402458488941186,0.1933971643447876
128,128,75,128,64,1,0.001,0.03557749465107918,0.1886199712753296
129,129,75,128,64,2,0.001,0.03823807835578919,0.19554558396339414
130,130,75,128,64,4,0.001,0.03628681227564812,0.1904909759759903
131,131,75,128,64,8,0.001,0.037946056574583054,0.19479748606681824
132,132,75,256,16,1,0.001,0.03326399251818657,0.1823841780424118
133,133,75,256,16,2,0.001,0.033975005149841316,0.18432311713695526
134,134,75,256,16,4,0.001,0.0350819006562233,0.1873016357421875
135,135,75,256,16,8,0.001,0.03494318574666977,0.18693095445632932
136,136,75,256,32,1,0.001,0.0326317623257637,0.1806426048278809
137,137,75,256,32,2,0.001,0.03563777729868889,0.18877969682216644
138,138,75,256,32,4,0.001,0.035920917987823486,0.18952815234661105
139,139,75,256,32,8,0.001,0.036162253469228745,0.1901637464761734
140,140,75,256,64,1,0.001,0.034277763217687614,0.18514254689216614
141,141,75,256,64,2,0.001,0.036469750106334686,0.1909705549478531
142,142,75,256,64,4,0.001,0.036325987428426736,0.19059377908706665
143,143,75,256,64,8,0.001,0.03672544658184052,0.191638857126236
144,144,100,64,16,1,0.001,0.035828106105327606,0.18928313255310056
145,145,100,64,16,2,0.001,0.03644433245062828,0.19090399146080014
146,146,100,64,16,4,0.001,0.03684679418802261,0.19195519387722013
147,147,100,64,16,8,0.001,0.036226890981197364,0.19033361971378326
148,148,100,64,32,1,0.001,0.03690638393163681,0.1921103447675705
149,149,100,64,32,2,0.001,0.035866212099790566,0.18938377499580386
150,150,100,64,32,4,0.001,0.03632325679063797,0.1905866265296936
151,151,100,64,32,8,0.001,0.03736282885074616,0.1932946741580963
152,152,100,64,64,1,0.001,0.03854374960064888,0.1963256299495697
153,153,100,64,64,2,0.001,0.03541036322712898,0.18817640841007235
154,154,100,64,64,4,0.001,0.03583817929029465,0.189309760928154
155,155,100,64,64,8,0.001,0.0378364734351635,0.19451597332954407
156,156,100,128,16,1,0.001,0.035426288843154914,0.1882187128067017
157,157,100,128,16,2,0.001,0.0352608785033226,0.1877787858247757
158,158,100,128,16,4,0.001,0.037151210010051734,0.19274649024009705
159,159,100,128,16,8,0.001,0.03597303107380867,0.18966557085514069
160,160,100,128,32,1,0.001,0.03696901723742485,0.19227327406406405
161,161,100,128,32,2,0.001,0.03468392416834831,0.1862362027168274
162,162,100,128,32,4,0.001,0.03527466207742691,0.18781550228595734
163,163,100,128,32,8,0.001,0.03693661093711853,0.1921889930963516
164,164,100,128,64,1,0.001,0.03627438470721245,0.19045832753181455
165,165,100,128,64,2,0.001,0.037533488124608994,0.19373559951782227
166,166,100,128,64,4,0.001,0.03628342226147652,0.1904820650815964
167,167,100,128,64,8,0.001,0.03786805272102356,0.19459716975688932
168,168,100,256,16,1,0.001,0.03297806531190872,0.18159863352775574
169,169,100,256,16,2,0.001,0.03553052619099617,0.18849541246891025
170,170,100,256,16,4,0.001,0.03537864238023758,0.18809212744235992
171,171,100,256,16,8,0.001,0.036758095026016235,0.1917240023612976
172,172,100,256,32,1,0.001,0.034491050988435745,0.18571767210960388
173,173,100,256,32,2,0.001,0.03477315604686737,0.18647560477256772
174,174,100,256,32,4,0.001,0.03623590990900993,0.19035732746124268
175,175,100,256,32,8,0.001,0.03813238814473152,0.1952751725912094
176,176,100,256,64,1,0.001,0.035917919129133224,0.1895202249288559
177,177,100,256,64,2,0.001,0.03663785010576248,0.191410169005394
178,178,100,256,64,4,0.001,0.03950579091906548,0.19876065850257876
179,179,100,256,64,8,0.001,0.03773849457502365,0.1942639648914337
0,0,10,64,16,1,0.0005,0.030079185962677,0.17343352735042572
1,1,10,64,16,2,0.0005,0.031146837398409843,0.17648468911647794
2,2,10,64,16,4,0.0005,0.031093241646885875,0.1763327568769455
3,3,10,64,16,8,0.0005,0.02866150252521038,0.16929708421230316
4,4,10,64,32,1,0.0005,0.03044923022389412,0.1744970828294754
5,5,10,64,32,2,0.0005,0.031861308962106705,0.17849735915660858
6,6,10,64,32,4,0.0005,0.031686753034591675,0.17800772190093994
7,7,10,64,32,8,0.0005,0.030351318418979645,0.17421631515026093
8,8,10,64,64,1,0.0005,0.030702784657478333,0.17522209882736206
9,9,10,64,64,2,0.0005,0.0322246216237545,0.1795121729373932
10,10,10,64,64,4,0.0005,0.03193521872162819,0.17870427668094635
11,11,10,64,64,8,0.0005,0.030501645058393482,0.17464719712734222
12,12,10,128,16,1,0.0005,0.028052283450961116,0.16748815774917605
13,13,10,128,16,2,0.0005,0.027695199474692345,0.16641874611377716
14,14,10,128,16,4,0.0005,0.028383251279592518,0.16847330331802368
15,15,10,128,16,8,0.0005,0.028451628983020782,0.16867615282535553
16,16,10,128,32,1,0.0005,0.029167383909225464,0.1707846075296402
17,17,10,128,32,2,0.0005,0.031066874042153362,0.17625798285007474
18,18,10,128,32,4,0.0005,0.030634541064500812,0.17502723634243011
19,19,10,128,32,8,0.0005,0.0297041479498148,0.17234890162944794
20,20,10,128,64,1,0.0005,0.030584443360567093,0.174884095788002
21,21,10,128,64,2,0.0005,0.031444955617189414,0.1773272603750229
22,22,10,128,64,4,0.0005,0.032155510038137436,0.1793195903301239
23,23,10,128,64,8,0.0005,0.029837084934115413,0.17273414134979248
24,24,10,256,16,1,0.0005,0.030597900971770287,0.17492254078388214
25,25,10,256,16,2,0.0005,0.030484182760119438,0.17459720373153687
26,26,10,256,16,4,0.0005,0.031850002706050866,0.17846569418907166
27,27,10,256,16,8,0.0005,0.03200063481926918,0.1788872331380844
28,28,10,256,32,1,0.0005,0.02933588810265064,0.1712772250175476
29,29,10,256,32,2,0.0005,0.02961694821715355,0.17209574580192566
30,30,10,256,32,4,0.0005,0.030332393944263455,0.17416198551654816
31,31,10,256,32,8,0.0005,0.029690487310290337,0.17230923473834991
32,32,10,256,64,1,0.0005,0.02783513255417347,0.1668386459350586
33,33,10,256,64,2,0.0005,0.031063837930560112,0.17624934017658234
34,34,10,256,64,4,0.0005,0.031274668872356415,0.1768464595079422
35,35,10,256,64,8,0.0005,0.028520887717604637,0.16888128221035004
36,36,25,64,16,1,0.0005,0.030631883069872856,0.17501966655254364
37,37,25,64,16,2,0.0005,0.032128989696502686,0.17924562096595764
38,38,25,64,16,4,0.0005,0.032615140080451965,0.18059661984443665
39,39,25,64,16,8,0.0005,0.032321404665708535,0.17978154122829434
40,40,25,64,32,1,0.0005,0.032629083842039115,0.1806352287530899
41,41,25,64,32,2,0.0005,0.033039778470993035,0.1817684769630432
42,42,25,64,32,4,0.0005,0.033892575651407235,0.18409936130046844
43,43,25,64,32,8,0.0005,0.03572787716984749,0.1890182048082352
44,44,25,64,64,1,0.0005,0.032743021845817566,0.1809503436088562
45,45,25,64,64,2,0.0005,0.03480510413646698,0.1865612715482712
46,46,25,64,64,4,0.0005,0.036190878599882126,0.19023898243904114
