,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.03813795745372772,0.19528940320014954
1,10,64,16,2,0.002,0.0401192381978035,0.2002978622913361
2,10,64,16,4,0.002,0.041311588138341904,0.20325250923633573
3,10,64,16,8,0.002,0.04272129014134407,0.2066912949085236
4,10,64,32,1,0.002,0.039540886878967285,0.1988488882780075
5,10,64,32,2,0.002,0.04108110070228577,0.20268471539020536
6,10,64,32,4,0.002,0.0421324297785759,0.20526184141635892
7,10,64,32,8,0.002,0.04422760382294655,0.21030360460281367
8,10,64,64,1,0.002,0.039914019405841834,0.19978494942188266
9,10,64,64,2,0.002,0.04162806272506714,0.20402956008911133
10,10,64,64,4,0.002,0.04438139870762825,0.21066893637180328
11,10,64,64,8,0.002,0.04599789157509804,0.21447117626667025
12,10,128,16,1,0.002,0.0361003540456295,0.19000093638896945
13,10,128,16,2,0.002,0.038617432117462165,0.19651319086551666
14,10,128,16,4,0.002,0.04029814153909683,0.20074397325515747
15,10,128,16,8,0.002,0.03864305466413498,0.19657838344573972
16,10,128,32,1,0.002,0.03756650537252426,0.1938208043575287
17,10,128,32,2,0.002,0.04003138095140457,0.20007842779159546
18,10,128,32,4,0.002,0.04205318167805672,0.20506872236728668
19,10,128,32,8,0.002,0.041382789611816406,0.20342761278152466
20,10,128,64,1,0.002,0.03861623629927635,0.19651012122631076
21,10,128,64,2,0.002,0.04159845784306526,0.2039569914340973
22,10,128,64,4,0.002,0.043661605566740036,0.2089536041021347
23,10,128,64,8,0.002,0.04103466868400574,0.20257017016410828
24,10,256,16,1,0.002,0.030027220025658607,0.173283651471138
25,10,256,16,2,0.002,0.03287461772561073,0.18131357431411746
26,10,256,16,4,0.002,0.035793423652648926,0.1891914904117584
27,10,256,16,8,0.002,0.03475410118699074,0.18642452359199524
28,10,256,32,1,0.002,0.03478717803955078,0.18651321530342105
29,10,256,32,2,0.002,0.03648795560002327,0.1910182237625122
30,10,256,32,4,0.002,0.03894545510411263,0.197346031665802
31,10,256,32,8,0.002,0.04032988101243973,0.20082299411296844
32,10,256,64,1,0.002,0.03629399463534355,0.1905098408460617
33,10,256,64,2,0.002,0.04024035856127739,0.2005999982357025
34,10,256,64,4,0.002,0.04093465954065323,0.20232316851615906
35,10,256,64,8,0.002,0.04419932141900063,0.21023637056350708
36,25,64,16,1,0.002,0.04156764969229698,0.20388145744800568
37,25,64,16,2,0.002,0.04252710193395615,0.2062209844589233
38,25,64,16,4,0.002,0.043815553188323975,0.20932164788246155
39,25,64,16,8,0.002,0.0435074046254158,0.2085842788219452
40,25,64,32,1,0.002,0.041878901422023766,0.2046433389186859
41,25,64,32,2,0.002,0.043958496302366264,0.20966282486915588
42,25,64,32,4,0.002,0.045021120458841324,0.21218182146549225
43,25,64,32,8,0.002,0.04475181177258492,0.21154624223709104
44,25,64,64,1,0.002,0.04303459823131561,0.2074478268623352
45,25,64,64,2,0.002,0.044475819915533066,0.210892915725708
46,25,64,64,4,0.002,0.045620005577802665,0.2135883867740631
47,25,64,64,8,0.002,0.04380446299910545,0.20929516851902008
48,25,128,16,1,0.002,0.040362216532230384,0.2009035050868988
49,25,128,16,2,0.002,0.040958080440759666,0.2023810148239136
50,25,128,16,4,0.002,0.04151873290538788,0.2037614583969116
51,25,128,16,8,0.002,0.04333118349313736,0.20816142857074735
52,25,128,32,1,0.002,0.04039663076400757,0.20098912715911865
53,25,128,32,2,0.002,0.04172523319721222,0.20426756143569946
54,25,128,32,4,0.002,0.04202159121632576,0.2049916833639145
55,25,128,32,8,0.002,0.04559168219566345,0.2135220766067505
56,25,128,64,1,0.002,0.04112386330962181,0.20279020071029666
57,25,128,64,2,0.002,0.04203001409769058,0.2050122320652008
58,25,128,64,4,0.002,0.04404101893305778,0.20985952019691467
59,25,128,64,8,0.002,0.044693619012832635,0.21140863001346588
60,25,256,16,1,0.002,0.038892939686775214,0.19721293449401853
61,25,256,16,2,0.002,0.04004939645528793,0.20012344419956207
62,25,256,16,4,0.002,0.04173609986901283,0.20429416000843048
63,25,256,16,8,0.002,0.04167579114437103,0.20414648950099945
64,25,256,32,1,0.002,0.03951117023825645,0.1987741738557816
65,25,256,32,2,0.002,0.042070716619491584,0.20511147379875186
