,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
0,0,10,64,16,1,0.002,0.03706108778715134,0.19251257181167605
1,1,10,64,16,2,0.002,0.03897327557206154,0.1974164992570877
2,2,10,64,16,4,0.002,0.03844539076089859,0.1960749626159668
3,3,10,64,16,8,0.002,0.03771159052848816,0.1941947489976883
4,4,10,64,32,1,0.002,0.0381268821656704,0.19526107609272006
5,5,10,64,32,2,0.002,0.040268205106258385,0.20066937804222107
6,6,10,64,32,4,0.002,0.04184923693537712,0.20457087457180026
7,7,10,64,32,8,0.002,0.044029735028743744,0.20983263850212094
8,8,10,64,64,1,0.002,0.038656629621982574,0.1966129094362259
9,9,10,64,64,2,0.002,0.040723174810409546,0.20179985463619232
10,10,10,64,64,4,0.002,0.04242010787129402,0.2059614211320877
11,11,10,64,64,8,0.002,0.0452139787375927,0.21263580024242398
12,12,10,128,16,1,0.002,0.03379711881279945,0.1838399320840836
13,13,10,128,16,2,0.002,0.035624604672193534,0.18874481320381165
14,14,10,128,16,4,0.002,0.03747521713376045,0.1935851722955704
15,15,10,128,16,8,0.002,0.02563837729394436,0.16011987626552582
16,16,10,128,32,1,0.002,0.03566102311015129,0.18884126842021945
17,17,10,128,32,2,0.002,0.038275878876447685,0.19564221799373627
18,18,10,128,32,4,0.002,0.03893223404884338,0.19731251895427704
19,19,10,128,32,8,0.002,0.03502638265490532,0.18715336918830872
20,20,10,128,64,1,0.002,0.03606116399168968,0.18989774584770205
21,21,10,128,64,2,0.002,0.04005341604351997,0.20013350248336792
22,22,10,128,64,4,0.002,0.04202277958393097,0.2049945741891861
23,23,10,128,64,8,0.002,0.04045465588569641,0.20113341510295868
24,24,10,256,16,1,0.002,0.027680804952979088,0.16637548804283142
25,25,10,256,16,2,0.002,0.032750017940998084,0.18096967041492465
26,26,10,256,16,4,0.002,0.028806546702980995,0.16972491145133972
27,27,10,256,16,8,0.002,0.027657737955451008,0.16630615293979645
28,28,10,256,32,1,0.002,0.029212860390543938,0.17091770470142365
29,29,10,256,32,2,0.002,0.0347960889339447,0.1865371018648148
30,30,10,256,32,4,0.002,0.03589901328086853,0.1894703358411789
31,31,10,256,32,8,0.002,0.026266658678650856,0.16206994652748108
32,32,10,256,64,1,0.002,0.034125979989767075,0.1847321540117264
33,33,10,256,64,2,0.002,0.035761017352342606,0.1891058385372162
34,34,10,256,64,4,0.002,0.03630552813410759,0.1905401051044464
35,35,10,256,64,8,0.002,0.032626159489154816,0.18062713742256165
36,36,25,64,16,1,0.002,0.04109451547265053,0.2027178406715393
37,37,25,64,16,2,0.002,0.04172148182988167,0.20425838232040405
38,38,25,64,16,4,0.002,0.04323480278253555,0.2079298049211502
39,39,25,64,16,8,0.002,0.04224133491516113,0.20552697777748108
40,40,25,64,32,1,0.002,0.04138628765940666,0.20343619585037231
41,41,25,64,32,2,0.002,0.04336050897836685,0.2082318663597107
42,42,25,64,32,4,0.002,0.04377535358071327,0.209225594997406
