,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
0,0,10,64,16,1,0.002,0.028465941548347477,0.16871850192546844
1,1,10,64,16,2,0.002,0.027602076530456543,0.1661386936903
2,2,10,64,16,4,0.002,0.027884639799594883,0.16698698699474335
3,3,10,64,16,8,0.002,0.026501299813389775,0.16279220581054688
4,4,10,64,32,1,0.002,0.027864132076501846,0.1669255495071411
5,5,10,64,32,2,0.002,0.02768276073038578,0.16638138890266418
6,6,10,64,32,4,0.002,0.02750714123249054,0.16585274040699005
7,7,10,64,32,8,0.002,0.027053255587816242,0.16447873413562775
8,8,10,64,64,1,0.002,0.027639035135507584,0.16624993085861206
9,9,10,64,64,2,0.002,0.027229664847254757,0.1650141030550003
10,10,10,64,64,4,0.002,0.027699129655957225,0.1664305329322815
11,11,10,64,64,8,0.002,0.026984861120581627,0.16427068412303925
12,12,10,128,16,1,0.002,0.02918182872235775,0.17082692682743073
13,13,10,128,16,2,0.002,0.029127415269613263,0.17066752910614014
14,14,10,128,16,4,0.002,0.02628834918141365,0.16213682293891907
15,15,10,128,16,8,0.002,0.02634427323937416,0.1623091995716095
16,16,10,128,32,1,0.002,0.028574327006936073,0.16903941333293915
17,17,10,128,32,2,0.002,0.029026076197624207,0.17037037014961245
18,18,10,128,32,4,0.002,0.02738234028220177,0.16547612845897675
19,19,10,128,32,8,0.002,0.027112921699881557,0.1646600365638733
20,20,10,128,64,1,0.002,0.02864495851099491,0.16924820840358734
21,21,10,128,64,2,0.002,0.027385152876377102,0.16548460721969604
22,22,10,128,64,4,0.002,0.027481134980916973,0.1657743901014328
23,23,10,128,64,8,0.002,0.026093415915966037,0.16153457760810852
24,24,10,256,16,1,0.002,0.027377963066101074,0.16546285152435306
25,25,10,256,16,2,0.002,0.027867220342159268,0.16693474352359772
26,26,10,256,16,4,0.002,0.026455134153366092,0.16265036165714264
27,27,10,256,16,8,0.002,0.02674112655222416,0.16352713108062744
28,28,10,256,32,1,0.002,0.0285109281539917,0.1688518226146698
29,29,10,256,32,2,0.002,0.02900954894721508,0.17032188177108765
30,30,10,256,32,4,0.002,0.028384879231452945,0.1684781163930893
31,31,10,256,32,8,0.002,0.026278680190443996,0.1621069610118866
32,32,10,256,64,1,0.002,0.030157759785652164,0.17365987598896027
33,33,10,256,64,2,0.002,0.029327495023608208,0.17125271260738373
34,34,10,256,64,4,0.002,0.028894752264022824,0.1699845939874649
35,35,10,256,64,8,0.002,0.02674601413309574,0.16354207694530487
36,36,25,64,16,1,0.002,0.028052870184183117,0.16748987138271332
37,37,25,64,16,2,0.002,0.029412671923637387,0.1715012639760971
38,38,25,64,16,4,0.002,0.02883159928023815,0.16979868710041046
39,39,25,64,16,8,0.002,0.026413774117827412,0.16252312064170835
40,40,25,64,32,1,0.002,0.02796466648578644,0.1672263890504837
41,41,25,64,32,2,0.002,0.028189340606331825,0.1678968220949173
42,42,25,64,32,4,0.002,0.029406195506453518,0.17148232460021973
43,43,25,64,32,8,0.002,0.029183212667703632,0.17083095014095304
44,44,25,64,64,1,0.002,0.028837075456976887,0.1698148399591446
45,45,25,64,64,2,0.002,0.02858359552919865,0.16906683146953586
46,46,25,64,64,4,0.002,0.029620423913002014,0.17210586369037628
47,47,25,64,64,8,0.002,0.030024953186511993,0.1732770800590515
48,48,25,128,16,1,0.002,0.028132939711213112,0.16772881150245667
49,49,25,128,16,2,0.002,0.028125684708356857,0.16770713031291962
50,50,25,128,16,4,0.002,0.02725823037326336,0.16510067880153656
51,51,25,128,16,8,0.002,0.026224549859762192,0.16193996369838715
52,52,25,128,32,1,0.002,0.02701292186975479,0.16435611248016355
53,53,25,128,32,2,0.002,0.027765998616814613,0.1666313409805298
54,54,25,128,32,4,0.002,0.027369147166609764,0.16543623805046082
55,55,25,128,32,8,0.002,0.028014155104756355,0.16737423837184906
56,56,25,128,64,1,0.002,0.027628405019640926,0.16621796786785126
57,57,25,128,64,2,0.002,0.027811437845230103,0.1667676568031311
58,58,25,128,64,4,0.002,0.028184808790683743,0.16788335144519806
59,59,25,128,64,8,0.002,0.028230141848325733,0.16801826655864716
60,60,25,256,16,1,0.002,0.02851218171417713,0.16885553300380707
61,61,25,256,16,2,0.002,0.028396626934409138,0.16851301491260529
62,62,25,256,16,4,0.002,0.027141690254211426,0.16474732756614685
63,63,25,256,16,8,0.002,0.025603778660297397,0.16001179814338684
64,64,25,256,32,1,0.002,0.027866816148161888,0.16693361103534698
65,65,25,256,32,2,0.002,0.02754167839884758,0.16595681011676788
66,66,25,256,32,4,0.002,0.0270353015512228,0.16442415118217468
67,67,25,256,32,8,0.002,0.026256328448653218,0.16203808784484866
68,68,25,256,64,1,0.002,0.0280216746032238,0.16739672422409058
69,69,25,256,64,2,0.002,0.027260823175311092,0.16510853171348572
70,70,25,256,64,4,0.002,0.02763887122273445,0.16624940931797028
71,71,25,256,64,8,0.002,0.02789280377328396,0.16701138019561768
72,72,50,64,16,1,0.002,0.02722056955099106,0.16498659551143646
73,73,50,64,16,2,0.002,0.028340723365545276,0.16834703087806702
74,74,50,64,16,4,0.002,0.028897207230329517,0.16999179124832153
75,75,50,64,16,8,0.002,0.029506370425224308,0.17177417874336245
76,76,50,64,32,1,0.002,0.028002591803669933,0.1673397272825241
77,77,50,64,32,2,0.002,0.0294063538312912,0.17148278653621676
78,78,50,64,32,4,0.002,0.03125190362334252,0.1767820417881012
79,79,50,64,32,8,0.002,0.030808327719569206,0.17552301287651062
80,80,50,64,64,1,0.002,0.02814313769340515,0.16775920987129211
81,81,50,64,64,2,0.002,0.03276614099740982,0.18101422488689425
82,82,50,64,64,4,0.002,0.030052255839109417,0.1733558475971222
83,83,50,64,64,8,0.002,0.029517697170376774,0.17180714011192322
84,84,50,128,16,1,0.002,0.026922736316919327,0.16408143937587738
85,85,50,128,16,2,0.002,0.028525764122605324,0.16889573633670807
86,86,50,128,16,4,0.002,0.029183316975831982,0.17083124816417694
87,87,50,128,16,8,0.002,0.029920874163508412,0.1729765087366104
88,88,50,128,32,1,0.002,0.029307443648576736,0.1711941957473755
89,89,50,128,32,2,0.002,0.03097357042133808,0.17599308490753174
90,90,50,128,32,4,0.002,0.02864760346710682,0.16925601661205292
91,91,50,128,32,8,0.002,0.030421962961554524,0.1744188666343689
92,92,50,128,64,1,0.002,0.03342630714178085,0.1828286498785019
93,93,50,128,64,2,0.002,0.029970157891511917,0.1731189489364624
94,94,50,128,64,4,0.002,0.03256463631987572,0.1804567277431488
95,95,50,128,64,8,0.002,0.02980202436447144,0.17263264954090118
96,96,50,256,16,1,0.002,0.027492672204971317,0.16580913960933685
97,97,50,256,16,2,0.002,0.029139498248696324,0.17070291936397552
98,98,50,256,16,4,0.002,0.028330015018582344,0.16831521689891815
99,99,50,256,16,8,0.002,0.027931682765483856,0.16712774336338046
100,100,50,256,32,1,0.002,0.02710667066276073,0.16464099287986755
101,101,50,256,32,2,0.002,0.02788894809782505,0.16699987649917605
102,102,50,256,32,4,0.002,0.02909343130886555,0.17056794464588165
103,103,50,256,32,8,0.002,0.033554784953594215,0.18317961692810056
104,104,50,256,64,1,0.002,0.0291678998619318,0.17078611254692078
105,105,50,256,64,2,0.002,0.03064715676009655,0.17506326735019684
106,106,50,256,64,4,0.002,0.030738845467567444,0.175324946641922
107,107,50,256,64,8,0.002,0.03302553668618202,0.1817293018102646
