,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0397552177309989,0.0923406407237052
1,10,64,16,2,0.002,0.0387977994978427,0.0932660698890686
2,10,64,16,4,0.002,0.0403176695108413,0.0917595326900482
3,10,64,16,8,0.002,0.037879753857851,0.1001593396067619
4,10,64,32,1,0.002,0.0394167341291904,0.0923443362116813
5,10,64,32,2,0.002,0.0399012714624404,0.0891038700938224
6,10,64,32,4,0.002,0.0396905951201915,0.0897700861096382
7,10,64,32,8,0.002,0.0420842282474041,0.100138820707798
8,10,64,64,1,0.002,0.0403165370225906,0.0896151959896087
9,10,64,64,2,0.002,0.0405425578355789,0.0892296656966209
10,10,64,64,4,0.002,0.0416940189898014,0.0883424133062362
11,10,64,64,8,0.002,0.0393511317670345,0.0905997529625892
12,10,128,16,1,0.002,0.0346224047243595,0.1144337877631187
13,10,128,16,2,0.002,0.0375500917434692,0.1057330295443534
14,10,128,16,4,0.002,0.0353802740573883,0.1212187260389328
15,10,128,16,8,0.002,0.0320504829287529,0.1351480633020401
16,10,128,32,1,0.002,0.03575199842453,0.1093760505318641
17,10,128,32,2,0.002,0.0377063900232315,0.1011086031794548
18,10,128,32,4,0.002,0.0416991375386714,0.1013834625482559
19,10,128,32,8,0.002,0.0349791012704372,0.1250972002744674
20,10,128,64,1,0.002,0.0395836196839809,0.0937644764780998
21,10,128,64,2,0.002,0.0408223569393157,0.0919282659888267
22,10,128,64,4,0.002,0.0418744720518589,0.0956861525774002
23,10,128,64,8,0.002,0.0385873764753341,0.1116677671670913
24,10,256,16,1,0.002,0.0359831638634204,0.1243100762367248
25,10,256,16,2,0.002,0.0356530435383319,0.1267893463373184
26,10,256,16,4,0.002,0.0321408845484256,0.1318989992141723
27,10,256,16,8,0.002,0.028372086584568,0.1418676972389221
28,10,256,32,1,0.002,0.0324310958385467,0.121789202094078
29,10,256,32,2,0.002,0.0335604026913642,0.1231318265199661
30,10,256,32,4,0.002,0.0327775105834007,0.1288069933652877
31,10,256,32,8,0.002,0.0283941943198442,0.1399477869272232
32,10,256,64,1,0.002,0.0332894809544086,0.1191347986459732
33,10,256,64,2,0.002,0.0343771427869796,0.1201336532831192
34,10,256,64,4,0.002,0.033169150352478,0.1264604181051254
35,10,256,64,8,0.002,0.0330961793661117,0.1356261670589447
36,25,64,16,1,0.002,0.0408894531428813,0.088495023548603
37,25,64,16,2,0.002,0.0409037396311759,0.0872621461749076
38,25,64,16,4,0.002,0.0404110066592693,0.088097833096981
39,25,64,16,8,0.002,0.0388382524251937,0.0876054167747497
40,25,64,32,1,0.002,0.0395062081515789,0.0891397073864936
41,25,64,32,2,0.002,0.0408618375658988,0.0874309614300727
42,25,64,32,4,0.002,0.0392977744340896,0.0890508666634559
43,25,64,32,8,0.002,0.0409687720239162,0.0898755490779876
44,25,64,64,1,0.002,0.0402684211730957,0.0890559405088424
45,25,64,64,2,0.002,0.0405794829130172,0.086186870932579
46,25,64,64,4,0.002,0.0372360534965992,0.0892286226153373
47,25,64,64,8,0.002,0.0400021523237228,0.087011806666851
48,25,128,16,1,0.002,0.0398886539041996,0.0897766500711441
49,25,128,16,2,0.002,0.0410519056022167,0.0912075936794281
50,25,128,16,4,0.002,0.0409551225602626,0.0895327180624008
51,25,128,16,8,0.002,0.0413829311728477,0.0898298099637031
52,25,128,32,1,0.002,0.0402732007205486,0.0894983410835266
53,25,128,32,2,0.002,0.0410076975822448,0.0889104381203651
54,25,128,32,4,0.002,0.0411700680851936,0.0891439393162727
55,25,128,32,8,0.002,0.0401261746883392,0.0878464579582214
56,25,128,64,1,0.002,0.0412995144724845,0.0896520614624023
57,25,128,64,2,0.002,0.0415452644228935,0.0893382504582405
58,25,128,64,4,0.002,0.0402796529233455,0.0883284583687782
59,25,128,64,8,0.002,0.0406626276671886,0.086177073419094
60,25,256,16,1,0.002,0.0354476384818553,0.1072862744331359
61,25,256,16,2,0.002,0.0404365919530391,0.0916774719953537
62,25,256,16,4,0.002,0.0379180759191513,0.094107374548912
63,25,256,16,8,0.002,0.0333835668861866,0.1176965609192848
64,25,256,32,1,0.002,0.0399536080658435,0.0909847468137741
65,25,256,32,2,0.002,0.0395851321518421,0.0905873253941536
66,25,256,32,4,0.002,0.0399499759078025,0.0921462550759315
67,25,256,32,8,0.002,0.0371224172413349,0.1037991642951965
68,25,256,64,1,0.002,0.0381143130362033,0.0919317305088043
69,25,256,64,2,0.002,0.0391753837466239,0.0890495628118515
70,25,256,64,4,0.002,0.0393473431468009,0.0905987918376922
71,25,256,64,8,0.002,0.0408025085926055,0.0964008867740631
72,50,64,16,1,0.002,0.040933683514595,0.0880794823169708
73,50,64,16,2,0.002,0.0415083691477775,0.0866918489336967
74,50,64,16,4,0.002,0.0418606661260128,0.0848016440868377
75,50,64,16,8,0.002,0.0424899421632289,0.0830507948994636
76,50,64,32,1,0.002,0.0424596667289733,0.0873442068696022
77,50,64,32,2,0.002,0.0429082140326499,0.0844273567199707
78,50,64,32,4,0.002,0.0427968949079513,0.0837904810905456
79,50,64,32,8,0.002,0.0415826961398124,0.0836829021573066
80,50,64,64,1,0.002,0.0430087260901927,0.0871063321828842
81,50,64,64,2,0.002,0.0427524372935295,0.0833273380994796
82,50,64,64,4,0.002,0.0424484275281429,0.0851186141371727
83,50,64,64,8,0.002,0.0452553406357765,0.0882477909326553
84,50,128,16,1,0.002,0.0407014824450016,0.0886551812291145
85,50,128,16,2,0.002,0.0421618930995464,0.0881214216351509
86,50,128,16,4,0.002,0.0421652942895889,0.0892629474401474
87,50,128,16,8,0.002,0.0420733354985713,0.0844940319657325
88,50,128,32,1,0.002,0.0422092750668525,0.0892786383628845
89,50,128,32,2,0.002,0.0422419346868991,0.0888974219560623
90,50,128,32,4,0.002,0.0411741659045219,0.0857448279857635
91,50,128,32,8,0.002,0.0427058562636375,0.0828100368380546
92,50,128,64,1,0.002,0.041341383010149,0.090010792016983
93,50,128,64,2,0.002,0.0414304547011852,0.0873374193906784
94,50,128,64,4,0.002,0.043989859521389,0.0849658921360969
95,50,128,64,8,0.002,0.0425591170787811,0.0827013701200485
96,50,256,16,1,0.002,0.0397103019058704,0.0894766971468925
97,50,256,16,2,0.002,0.0397286899387836,0.0889536291360855
98,50,256,16,4,0.002,0.0392353013157844,0.0902297347784042
99,50,256,16,8,0.002,0.0422059036791324,0.0879260972142219
100,50,256,32,1,0.002,0.0406023971736431,0.0889366865158081
101,50,256,32,2,0.002,0.0418600104749202,0.0876730978488922
102,50,256,32,4,0.002,0.0440470948815345,0.088645651936531
103,50,256,32,8,0.002,0.040166363120079,0.0850678756833076
104,50,256,64,1,0.002,0.0428478047251701,0.0902782976627349
105,50,256,64,2,0.002,0.0431837327778339,0.0875127539038658
106,50,256,64,4,0.002,0.0420964770019054,0.0872193723917007
107,50,256,64,8,0.002,0.0420941337943077,0.0844827815890312
108,75,64,16,1,0.002,0.042188387364149,0.0866704136133194
109,75,64,16,2,0.002,0.0427339263260364,0.0840765312314033
110,75,64,16,4,0.002,0.0426276698708534,0.0823544487357139
