,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.03095835074782372,0.1759498417377472
1,10,64,16,2,0.002,0.030703265219926838,0.1752234697341919
2,10,64,16,4,0.002,0.030820887535810467,0.17555877566337585
3,10,64,16,8,0.002,0.026122383773326874,0.16162420809268951
4,10,64,32,1,0.002,0.030981292948126793,0.17601503431797028
5,10,64,32,2,0.002,0.03177719563245773,0.17826160788536072
6,10,64,32,4,0.002,0.033159870654344566,0.18209850788116452
7,10,64,32,8,0.002,0.026668628677725792,0.16330531239509585
8,10,64,64,1,0.002,0.03202671557664871,0.17896009981632233
9,10,64,64,2,0.002,0.032866079360246665,0.18129004538059235
10,10,64,64,4,0.002,0.033259902149438865,0.1823729872703552
11,10,64,64,8,0.002,0.028794888406991962,0.1696905642747879
12,10,128,16,1,0.002,0.02629452757537365,0.162155881524086
13,10,128,16,2,0.002,0.027610965073108677,0.16616548597812653
14,10,128,16,4,0.002,0.0307590514421463,0.1753825843334198
15,10,128,16,8,0.002,0.026032961905002597,0.16134735941886902
16,10,128,32,1,0.002,0.027182653546333316,0.16487163305282593
17,10,128,32,2,0.002,0.031146802008152005,0.17648456990718842
18,10,128,32,4,0.002,0.032297749072313316,0.17971575260162356
19,10,128,32,8,0.002,0.02609085291624069,0.161526620388031
20,10,128,64,1,0.002,0.027097979560494426,0.16461463272571564
21,10,128,64,2,0.002,0.028614202514290813,0.16915732622146604
22,10,128,64,4,0.002,0.03107998333871365,0.17629516124725342
23,10,128,64,8,0.002,0.025870852172374725,0.16084419190883634
24,10,256,16,1,0.002,0.027295919135212898,0.16521476209163666
25,10,256,16,2,0.002,0.026780052110552788,0.1636461317539215
26,10,256,16,4,0.002,0.026899196207523342,0.16400974988937378
27,10,256,16,8,0.002,0.02666336111724377,0.16328918933868408
28,10,256,32,1,0.002,0.02687447890639305,0.1639343798160553
29,10,256,32,2,0.002,0.026484552770853043,0.1627407670021057
30,10,256,32,4,0.002,0.02639637142419815,0.16246961057186127
31,10,256,32,8,0.002,0.02635358832776546,0.16233788430690765
32,10,256,64,1,0.002,0.026343302801251408,0.16230620443820953
33,10,256,64,2,0.002,0.02627914398908615,0.1621084362268448
34,10,256,64,4,0.002,0.02673809602856636,0.16351787745952606
35,10,256,64,8,0.002,0.02607252448797226,0.16146992146968842
36,25,64,16,1,0.002,0.03210566937923432,0.17918053269386292
37,25,64,16,2,0.002,0.03206313401460648,0.17906181514263153
38,25,64,16,4,0.002,0.03318370133638382,0.18216393887996676
39,25,64,16,8,0.002,0.02801508828997612,0.16737708449363708
40,25,64,32,1,0.002,0.031978391110897064,0.1788250356912613
