,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0411856174468994,0.0869722217321395
1,10,64,16,2,0.002,0.0423676185309886,0.0845936015248298
2,10,64,16,4,0.002,0.0418868102133274,0.0840940102934837
3,10,64,16,8,0.002,0.0422862023115158,0.0838292986154556
4,10,64,32,1,0.002,0.0398230552673339,0.0890867784619331
5,10,64,32,2,0.002,0.0417640581727027,0.0845062583684921
6,10,64,32,4,0.002,0.0423287078738212,0.0825012773275375
7,10,64,32,8,0.002,0.0428569018840789,0.082671970129013
8,10,64,64,1,0.002,0.0411736480891704,0.0874818786978721
9,10,64,64,2,0.002,0.0422145202755928,0.0840875133872032
10,10,64,64,4,0.002,0.0427475534379482,0.0825688987970352
11,10,64,64,8,0.002,0.0445256344974041,0.0823631882667541
12,10,128,16,1,0.002,0.0384371876716613,0.1040534600615501
13,10,128,16,2,0.002,0.0417809896171093,0.0942289754748344
14,10,128,16,4,0.002,0.0427189469337463,0.0855744779109954
15,10,128,16,8,0.002,0.0407952144742012,0.0918657332658767
16,10,128,32,1,0.002,0.040638655424118,0.0905769690871238
17,10,128,32,2,0.002,0.0410134978592395,0.0857676938176155
18,10,128,32,4,0.002,0.0423586033284664,0.0862972363829612
19,10,128,32,8,0.002,0.0446952730417251,0.086553119122982
20,10,128,64,1,0.002,0.0407610610127449,0.0901306942105293
21,10,128,64,2,0.002,0.0396625958383083,0.0881180390715599
22,10,128,64,4,0.002,0.044382207095623,0.0855221524834632
23,10,128,64,8,0.002,0.0411702767014503,0.0856729671359062
24,10,256,16,1,0.002,0.030986750498414,0.1202288269996643
25,10,256,16,2,0.002,0.0354966260492801,0.109587661921978
26,10,256,16,4,0.002,0.0368419587612152,0.1049317568540573
27,10,256,16,8,0.002,0.0359011441469192,0.1064487323164939
28,10,256,32,1,0.002,0.0368225499987602,0.1068536564707756
29,10,256,32,2,0.002,0.0375858694314956,0.1028693988919258
30,10,256,32,4,0.002,0.0389932356774807,0.1030500158667564
31,10,256,32,8,0.002,0.0396750681102275,0.0930936783552169
32,10,256,64,1,0.002,0.0406478196382522,0.101192720234394
33,10,256,64,2,0.002,0.0410468839108943,0.0999572202563285
34,10,256,64,4,0.002,0.0467661172151565,0.0934478417038917
35,10,256,64,8,0.002,0.0436977222561836,0.0894214585423469
36,25,64,16,1,0.002,0.0437150262296199,0.0845643728971481
37,25,64,16,2,0.002,0.0439583100378513,0.0830326452851295
38,25,64,16,4,0.002,0.0430444218218326,0.0823874399065971
39,25,64,16,8,0.002,0.0435210615396499,0.0825269967317581
40,25,64,32,1,0.002,0.0456314049661159,0.0842673555016517
41,25,64,32,2,0.002,0.0441869571805,0.0819556340575218
42,25,64,32,4,0.002,0.0450186803936958,0.0818960294127464
43,25,64,32,8,0.002,0.0431399345397949,0.0821902155876159
44,25,64,64,1,0.002,0.0454636514186859,0.0842130333185195
45,25,64,64,2,0.002,0.0445263944566249,0.0816263705492019
46,25,64,64,4,0.002,0.0443656332790851,0.0821569561958313
47,25,64,64,8,0.002,0.0411513894796371,0.08500487357378
48,25,128,16,1,0.002,0.043088361620903,0.0847717896103859
49,25,128,16,2,0.002,0.0420984476804733,0.0846752449870109
50,25,128,16,4,0.002,0.042567178606987,0.0839690566062927
51,25,128,16,8,0.002,0.0432211011648178,0.083897978067398
52,25,128,32,1,0.002,0.0429693460464477,0.0859811902046203
53,25,128,32,2,0.002,0.0410063043236732,0.0846996754407882
54,25,128,32,4,0.002,0.0412855334579944,0.0843928232789039
55,25,128,32,8,0.002,0.0422927923500537,0.0824964568018913
56,25,128,64,1,0.002,0.0434828177094459,0.0856333002448082
57,25,128,64,2,0.002,0.0443385355174541,0.0824627131223678
58,25,128,64,4,0.002,0.0415768176317215,0.0833818241953849
59,25,128,64,8,0.002,0.0437538214027881,0.0836920365691185
60,25,256,16,1,0.002,0.044372234493494,0.0882811769843101
61,25,256,16,2,0.002,0.0423297807574272,0.085382655262947
62,25,256,16,4,0.002,0.0415878407657146,0.084722101688385
63,25,256,16,8,0.002,0.0414885878562927,0.0835206657648086
64,25,256,32,1,0.002,0.0447263829410076,0.0889401957392692
65,25,256,32,2,0.002,0.0425770096480846,0.0845512375235557
66,25,256,32,4,0.002,0.0421534813940525,0.0842507481575012
67,25,256,32,8,0.002,0.0422413945198059,0.0828191414475441
68,25,256,64,1,0.002,0.0404946915805339,0.0876452699303627
69,25,256,64,2,0.002,0.041622344404459,0.0873093679547309
70,25,256,64,4,0.002,0.0419449172914028,0.0843837633728981
