,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
0,0,10,64,16,1,0.002,0.040889386087656,0.0908235311508178
1,1,10,64,16,2,0.002,0.0427863709628582,0.0899985656142234
2,2,10,64,16,4,0.002,0.0415084883570671,0.0929932817816734
3,3,10,64,16,8,0.002,0.039382979273796,0.1137649044394493
4,4,10,64,32,1,0.002,0.0407577715814113,0.0889862701296806
5,5,10,64,32,2,0.002,0.0429946184158325,0.0858997479081153
6,6,10,64,32,4,0.002,0.0415594950318336,0.0884972959756851
7,7,10,64,32,8,0.002,0.036536332219839,0.1095789819955825
8,8,10,64,64,1,0.002,0.0435288324952125,0.0897809788584709
9,9,10,64,64,2,0.002,0.0419688932597637,0.0859175473451614
10,10,10,64,64,4,0.002,0.0390618406236171,0.0923119112849235
11,11,10,64,64,8,0.002,0.0403193496167659,0.0920565351843833
12,12,10,128,16,1,0.002,0.0395201034843921,0.0958549082279205
13,13,10,128,16,2,0.002,0.0378266647458076,0.0979455858469009
14,14,10,128,16,4,0.002,0.0378162376582622,0.1034918427467346
15,15,10,128,16,8,0.002,0.0288576353341341,0.1499017924070358
16,16,10,128,32,1,0.002,0.0384691432118415,0.094283603131771
17,17,10,128,32,2,0.002,0.0424225889146328,0.095835193991661
18,18,10,128,32,4,0.002,0.0433197878301143,0.0995561927556991
19,19,10,128,32,8,0.002,0.0284412819892168,0.1518260389566421
20,20,10,128,64,1,0.002,0.0401976518332958,0.09403607994318
21,21,10,128,64,2,0.002,0.041126824915409,0.0892778262495994
22,22,10,128,64,4,0.002,0.0424876622855663,0.0955574065446853
23,23,10,128,64,8,0.002,0.0417700335383415,0.1122267767786979
24,24,10,256,16,1,0.002,0.0307543482631444,0.1243882998824119
25,25,10,256,16,2,0.002,0.0391283743083477,0.1036534085869789
26,26,10,256,16,4,0.002,0.0385730192065238,0.1086765676736831
27,27,10,256,16,8,0.002,0.0257559344172477,0.1604659259319305
28,28,10,256,32,1,0.002,0.0341982468962669,0.1103366911411285
29,29,10,256,32,2,0.002,0.0364541560411453,0.1005135327577591
30,30,10,256,32,4,0.002,0.0395277179777622,0.1120838448405265
31,31,10,256,32,8,0.002,0.0293939411640167,0.156624749302864
32,32,10,256,64,1,0.002,0.043345883488655,0.1028787717223167
33,33,10,256,64,2,0.002,0.0425432920455932,0.098208799958229
34,34,10,256,64,4,0.002,0.0390360318124294,0.1004832237958908
35,35,10,256,64,8,0.002,0.0339856818318367,0.1300744861364364
36,36,25,64,16,1,0.002,0.0428270883858203,0.0856773629784584
37,37,25,64,16,2,0.002,0.0413172133266925,0.0866051912307739
38,38,25,64,16,4,0.002,0.0446737445890903,0.0862991958856582
39,39,25,64,16,8,0.002,0.0432492829859256,0.0828595533967018
40,40,25,64,32,1,0.002,0.0429655164480209,0.0846517458558082
41,41,25,64,32,2,0.002,0.0433999523520469,0.0840390101075172
42,42,25,64,32,4,0.002,0.0456017516553401,0.0827591940760612
43,43,25,64,32,8,0.002,0.0293690729886293,0.150695726275444
44,44,25,64,64,1,0.002,0.0417001657187938,0.0849280357360839
45,45,25,64,64,2,0.002,0.0441286973655223,0.0842078477144241
46,46,25,64,64,4,0.002,0.0464412756264209,0.083296000957489
47,47,25,64,64,8,0.002,0.0438083223998546,0.0812050476670265
48,48,25,128,16,1,0.002,0.0429087094962596,0.0890171825885772
49,49,25,128,16,2,0.002,0.043296854943037,0.086341492831707
50,50,25,128,16,4,0.002,0.0443028956651687,0.0882285609841346
51,51,25,128,16,8,0.002,0.0407192707061767,0.0930118039250373
52,52,25,128,32,1,0.002,0.0423031859099864,0.0867062285542488
53,53,25,128,32,2,0.002,0.0419689491391181,0.0860073193907737
54,54,25,128,32,4,0.002,0.0445792414247989,0.0842899531126022
55,55,25,128,32,8,0.002,0.043145440518856,0.0862300246953964
56,56,25,128,64,1,0.002,0.0408252999186515,0.0881338194012641
57,57,25,128,64,2,0.002,0.0441036559641361,0.0831513553857803
58,58,25,128,64,4,0.002,0.0436426661908626,0.0818970948457717
