,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
0,0,10,64,16,1,0.002,0.02706749923527241,0.16452203691005707
1,1,10,64,16,2,0.002,0.034097976982593536,0.18465638160705566
2,2,10,64,16,4,0.002,0.03156653046607971,0.1776697188615799
3,3,10,64,16,8,0.002,0.026195406913757324,0.1618499457836151
4,4,10,64,32,1,0.002,0.03055330738425255,0.17479504644870758
5,5,10,64,32,2,0.002,0.033748384565114975,0.1837073266506195
6,6,10,64,32,4,0.002,0.031729143112897866,0.1781267672777176
7,7,10,64,32,8,0.002,0.028209647163748738,0.16795729100704193
8,8,10,64,64,1,0.002,0.031220797449350364,0.17669406533241272
9,9,10,64,64,2,0.002,0.03344474732875824,0.18287904560565948
10,10,10,64,64,4,0.002,0.03136003017425537,0.17708764970302582
11,11,10,64,64,8,0.002,0.031407531350851066,0.17722170054912567
12,12,10,128,16,1,0.002,0.02632497064769268,0.16224971413612366
13,13,10,128,16,2,0.002,0.0266354251652956,0.163203626871109
14,14,10,128,16,4,0.002,0.02659517340362072,0.16308026015758514
15,15,10,128,16,8,0.002,0.02599083073437214,0.16121666133403778
16,16,10,128,32,1,0.002,0.029176929965615276,0.17081256210803986
17,17,10,128,32,2,0.002,0.03329261764883995,0.1824626475572586
18,18,10,128,32,4,0.002,0.02741257287561893,0.16556742787361145
19,19,10,128,32,8,0.002,0.02852371521294117,0.16888965666294098
20,20,10,128,64,1,0.002,0.029054325073957443,0.170453280210495
21,21,10,128,64,2,0.002,0.03444838151335716,0.18560273945331573
22,22,10,128,64,4,0.002,0.03141139820218086,0.17723259329795835
23,23,10,128,64,8,0.002,0.02981209009885788,0.17266178131103516
24,24,10,256,16,1,0.002,0.02704702690243721,0.16445980966091156
25,25,10,256,16,2,0.002,0.026560785248875615,0.16297480463981628
26,26,10,256,16,4,0.002,0.026609683409333233,0.16312475502490995
27,27,10,256,16,8,0.002,0.026619918644428253,0.16315607726573944
28,28,10,256,32,1,0.002,0.026720501482486725,0.16346406936645508
29,29,10,256,32,2,0.002,0.02722632884979248,0.16500401496887207
30,30,10,256,32,4,0.002,0.02863973751664162,0.1692327857017517
31,31,10,256,32,8,0.002,0.02636735141277313,0.16238029301166534
32,32,10,256,64,1,0.002,0.026350252330303192,0.1623276174068451
33,33,10,256,64,2,0.002,0.029311871156096462,0.17120710015296936
34,34,10,256,64,4,0.002,0.02687177248299122,0.1639261245727539
35,35,10,256,64,8,0.002,0.026240605860948563,0.16198953986167908
36,36,25,64,16,1,0.002,0.03318847343325615,0.18217705190181727
37,37,25,64,16,2,0.002,0.03330589085817337,0.1824990212917328
38,38,25,64,16,4,0.002,0.03676576167345047,0.19174401462078092
39,39,25,64,16,8,0.002,0.02744581736624241,0.165667787194252
40,40,25,64,32,1,0.002,0.03457112982869148,0.18593314290046686
41,41,25,64,32,2,0.002,0.03588427975773811,0.18943145871162412
42,42,25,64,32,4,0.002,0.03905969113111496,0.1976352334022522
43,43,25,64,32,8,0.002,0.028300603851675987,0.16822782158851626
44,44,25,64,64,1,0.002,0.03481781110167504,0.18659532070159912
45,45,25,64,64,2,0.002,0.03805917128920555,0.19508759677410129
46,46,25,64,64,4,0.002,0.03773778304457665,0.19426214694976807
47,47,25,64,64,8,0.002,0.02565018460154533,0.1601567566394806
48,48,25,128,16,1,0.002,0.0318479984998703,0.17846006155014038
49,49,25,128,16,2,0.002,0.03249666839838028,0.1802683174610138
50,50,25,128,16,4,0.002,0.03321869671344757,0.18225997686386108
51,51,25,128,16,8,0.002,0.028517000377178192,0.1688697785139084
52,52,25,128,32,1,0.002,0.033206962049007416,0.1822277754545212
53,53,25,128,32,2,0.002,0.03254437446594238,0.1804005801677704
54,54,25,128,32,4,0.002,0.032595194876194,0.18054136633872986
55,55,25,128,32,8,0.002,0.02920656092464924,0.17089925706386566
56,56,25,128,64,1,0.002,0.03336162120103836,0.18265165388584134
57,57,25,128,64,2,0.002,0.03750493377447128,0.1936618983745575
58,58,25,128,64,4,0.002,0.035792820155620575,0.18918989598751068
59,59,25,128,64,8,0.002,0.030814778059720993,0.17554138600826266
60,60,25,256,16,1,0.002,0.0264721792191267,0.162702739238739
61,61,25,256,16,2,0.002,0.03029043786227703,0.1740414798259735
62,62,25,256,16,4,0.002,0.034735776484012604,0.18637536466121676
63,63,25,256,16,8,0.002,0.02589103765785694,0.16090692579746246
64,64,25,256,32,1,0.002,0.032970312982797616,0.18157729506492612
65,65,25,256,32,2,0.002,0.03473382070660591,0.1863701045513153
66,66,25,256,32,4,0.002,0.03672422841191292,0.19163566827774048
67,67,25,256,32,8,0.002,0.036706656217575066,0.19158981740474698
68,68,25,256,64,1,0.002,0.03555745258927345,0.18856683373451236
69,69,25,256,64,2,0.002,0.0333709754049778,0.1826772391796112
70,70,25,256,64,4,0.002,0.035215288400650024,0.18765737116336825
71,71,25,256,64,8,0.002,0.032965868711471565,0.1815650463104248
72,72,50,64,16,1,0.002,0.033610854297876365,0.18333260715007785
73,73,50,64,16,2,0.002,0.035009365528821945,0.1871078908443451
74,74,50,64,16,4,0.002,0.038645919412374496,0.19658564031124115
75,75,50,64,16,8,0.002,0.028186574578285217,0.1678885817527771
76,76,50,64,32,1,0.002,0.034830190241336816,0.18662849068641665
77,77,50,64,32,2,0.002,0.0386752150952816,0.1966601610183716
78,78,50,64,32,4,0.002,0.037112746387720115,0.19264668226242065
79,79,50,64,32,8,0.002,0.03731637820601463,0.19317448139190674
80,80,50,64,64,1,0.002,0.03567732125520706,0.1888844072818756
81,81,50,64,64,2,0.002,0.041676294058561325,0.20414771139621732
82,82,50,64,64,4,0.002,0.039421457797288895,0.19854836165905
83,83,50,64,64,8,0.002,0.02761526219546795,0.1661784052848816
84,84,50,128,16,1,0.002,0.03411569446325302,0.18470433354377747
85,85,50,128,16,2,0.002,0.036550622433424,0.1911821961402893
86,86,50,128,16,4,0.002,0.03563077747821808,0.1887611597776413
87,87,50,128,16,8,0.002,0.028688941150903705,0.1693781018257141
88,88,50,128,32,1,0.002,0.03557002171874046,0.18860016763210294
89,89,50,128,32,2,0.002,0.034836560487747185,0.1866455376148224
90,90,50,128,32,4,0.002,0.034928683191537864,0.18689216673374176
91,91,50,128,32,8,0.002,0.03694095462560654,0.19220030307769773
92,92,50,128,64,1,0.002,0.03844364732503891,0.19607050716876984
93,93,50,128,64,2,0.002,0.04129832237958908,0.2032198905944824
94,94,50,128,64,4,0.002,0.03742196038365364,0.1934475600719452
95,95,50,128,64,8,0.002,0.034712664783000946,0.18631336092948916
96,96,50,256,16,1,0.002,0.034153278917074203,0.18480604887008667
97,97,50,256,16,2,0.002,0.03414665535092354,0.1847881525754929
98,98,50,256,16,4,0.002,0.033516790717840195,0.1830759048461914
99,99,50,256,16,8,0.002,0.025753885507583615,0.16048015654087067
100,100,50,256,32,1,0.002,0.03357093408703804,0.1832237243652344
101,101,50,256,32,2,0.002,0.03384071215987205,0.18395845592021945
102,102,50,256,32,4,0.002,0.036000829190015786,0.18973885476589206
103,103,50,256,32,8,0.002,0.028998747467994686,0.17029018700122833
104,104,50,256,64,1,0.002,0.03620322048664093,0.19027142226696012
105,105,50,256,64,2,0.002,0.03659208118915558,0.19129055738449094
106,106,50,256,64,4,0.002,0.03938895836472511,0.19846650958061215
107,107,50,256,64,8,0.002,0.03806125745177269,0.19509294629096985
108,108,75,64,16,1,0.002,0.035154052078723914,0.1874941438436508
