,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0400712043046951,0.1002634838223457
1,10,64,16,2,0.002,0.0444982834160327,0.0871675163507461
2,10,64,16,4,0.002,0.0408025719225406,0.0856262221932411
3,10,64,16,8,0.002,0.0429638028144836,0.0838728845119476
4,10,64,32,1,0.002,0.0425192639231681,0.0917181074619293
5,10,64,32,2,0.002,0.0418982319533824,0.0837058126926422
6,10,64,32,4,0.002,0.0437354147434234,0.0835553854703903
7,10,64,32,8,0.002,0.0421903580427169,0.0837521255016326
8,10,64,64,1,0.002,0.041364599019289,0.0873708203434944
9,10,64,64,2,0.002,0.0432089082896709,0.0833237394690513
10,10,64,64,4,0.002,0.0450499430298805,0.0837717726826667
11,10,64,64,8,0.002,0.0396380759775638,0.0867579206824302
12,10,128,16,1,0.002,0.0412252955138683,0.0971571207046508
13,10,128,16,2,0.002,0.0399634689092636,0.0982334539294242
14,10,128,16,4,0.002,0.039837796241045,0.0856146216392517
15,10,128,16,8,0.002,0.0411276705563068,0.0867664515972137
16,10,128,32,1,0.002,0.0409962981939315,0.0904784202575683
17,10,128,32,2,0.002,0.0443156249821186,0.0864285379648208
18,10,128,32,4,0.002,0.0390225276350975,0.0873224362730979
19,10,128,32,8,0.002,0.0388212911784648,0.0903123617172241
20,10,128,64,1,0.002,0.043848916888237,0.0869660750031471
21,10,128,64,2,0.002,0.0466403402388095,0.0876159593462944
22,10,128,64,4,0.002,0.044645145535469,0.0829760134220123
23,10,128,64,8,0.002,0.0435637757182121,0.0832611247897148
24,10,256,16,1,0.002,0.0324766375124454,0.1190107390284538
25,10,256,16,2,0.002,0.0369625128805637,0.1098055988550186
26,10,256,16,4,0.002,0.0400239080190658,0.1055128201842308
27,10,256,16,8,0.002,0.0384780652821064,0.0979716256260871
28,10,256,32,1,0.002,0.0394300408661365,0.1062696352601051
29,10,256,32,2,0.002,0.0398163497447967,0.1045436710119247
30,10,256,32,4,0.002,0.0397905744612216,0.0962531268596649
31,10,256,32,8,0.002,0.0403051562607288,0.0913443490862846
32,10,256,64,1,0.002,0.0398637689650058,0.1038064584136009
33,10,256,64,2,0.002,0.0402406975626945,0.1014670804142952
34,10,256,64,4,0.002,0.0397457107901573,0.0899060815572738
35,10,256,64,8,0.002,0.0361447669565677,0.0925589576363563
36,25,64,16,1,0.002,0.0432960167527198,0.0844507962465286
37,25,64,16,2,0.002,0.0450998619198799,0.0831718295812606
38,25,64,16,4,0.002,0.0446110628545284,0.0846637859940528
39,25,64,16,8,0.002,0.0446198657155036,0.0858302265405654
40,25,64,32,1,0.002,0.0430884733796119,0.0845086574554443
41,25,64,32,2,0.002,0.042339950799942,0.0838417932391166
