,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0429200306534767,0.0732306838035583
1,10,64,16,2,0.002,0.0441349074244499,0.072110004723072
2,10,64,16,4,0.002,0.0422923974692821,0.0701692625880241
3,10,64,16,8,0.002,0.0425008796155452,0.0720734745264053
4,10,64,32,1,0.002,0.0432411916553974,0.0728787705302238
5,10,64,32,2,0.002,0.0430772490799427,0.0699829161167144
6,10,64,32,4,0.002,0.0424651466310024,0.0690650343894958
7,10,64,32,8,0.002,0.0460699051618576,0.0703411772847175
8,10,64,64,1,0.002,0.0433788858354091,0.072075106203556
9,10,64,64,2,0.002,0.0426950603723526,0.0689066052436828
10,10,64,64,4,0.002,0.0438141301274299,0.0678888037800788
11,10,64,64,8,0.002,0.0464353896677494,0.0684544593095779
12,10,128,16,1,0.002,0.0426811650395393,0.0756528303027153
13,10,128,16,2,0.002,0.0427505895495414,0.0756551623344421
14,10,128,16,4,0.002,0.0417161993682384,0.0778897330164909
15,10,128,16,8,0.002,0.0406662821769714,0.087331011891365
16,10,128,32,1,0.002,0.0425011068582534,0.0773192793130874
17,10,128,32,2,0.002,0.0428153611719608,0.0747242644429206
18,10,128,32,4,0.002,0.0428253971040248,0.0776064321398735
19,10,128,32,8,0.002,0.0393244661390781,0.0834875628352165
20,10,128,64,1,0.002,0.0424273088574409,0.0749161168932914
21,10,128,64,2,0.002,0.043682362884283,0.0739998444914817
22,10,128,64,4,0.002,0.0431459806859493,0.0733393505215644
23,10,128,64,8,0.002,0.0387053750455379,0.0804403349757194
24,10,256,16,1,0.002,0.0323680378496646,0.092939406633377
25,10,256,16,2,0.002,0.0441077314317226,0.0788936465978622
26,10,256,16,4,0.002,0.0408267825841903,0.0851517468690872
27,10,256,16,8,0.002,0.0382328033447265,0.1009806618094444
28,10,256,32,1,0.002,0.0405720025300979,0.0840473473072052
29,10,256,32,2,0.002,0.0429704934358596,0.0793511420488357
30,10,256,32,4,0.002,0.0431432910263538,0.0821282938122749
31,10,256,32,8,0.002,0.0359385721385479,0.0923627316951751
32,10,256,64,1,0.002,0.0412641391158103,0.0821559876203537
33,10,256,64,2,0.002,0.0428615882992744,0.0804310962557792
34,10,256,64,4,0.002,0.0404377654194831,0.0826269835233688
35,10,256,64,8,0.002,0.0380120538175106,0.0895131602883338
36,25,64,16,1,0.002,0.0431389063596725,0.0701038017868995
37,25,64,16,2,0.002,0.0431500561535358,0.0684351846575737
38,25,64,16,4,0.002,0.0431537255644798,0.0681370943784713
39,25,64,16,8,0.002,0.0416334010660648,0.069252960383892
40,25,64,32,1,0.002,0.0423696860671043,0.0690838992595672
41,25,64,32,2,0.002,0.0422448627650737,0.0684655532240867
42,25,64,32,4,0.002,0.0420172959566116,0.0683072581887245
43,25,64,32,8,0.002,0.0424918383359909,0.0683274492621421
44,25,64,64,1,0.002,0.0422214977443218,0.0684030652046203
45,25,64,64,2,0.002,0.0423521324992179,0.0686495974659919
46,25,64,64,4,0.002,0.0419790744781494,0.0686767473816871
47,25,64,64,8,0.002,0.0427516885101795,0.0679446682333946
48,25,128,16,1,0.002,0.042454570531845,0.0729478001594543
49,25,128,16,2,0.002,0.0436456352472305,0.0700440630316734
50,25,128,16,4,0.002,0.0440749712288379,0.0695971995592117
51,25,128,16,8,0.002,0.0425089560449123,0.0713643878698349
52,25,128,32,1,0.002,0.0433956570923328,0.0716682001948356
53,25,128,32,2,0.002,0.0440443716943264,0.069228246808052
54,25,128,32,4,0.002,0.0438050404191017,0.0685210302472114
55,25,128,32,8,0.002,0.0423005297780036,0.0691935867071151
56,25,128,64,1,0.002,0.0439506582915782,0.0711052939295768
57,25,128,64,2,0.002,0.0440799891948699,0.0686264708638191
58,25,128,64,4,0.002,0.0430908761918544,0.0681946873664856
59,25,128,64,8,0.002,0.0432365164160728,0.0688887387514114
60,25,256,16,1,0.002,0.0417580492794513,0.0756476745009422
61,25,256,16,2,0.002,0.0415874943137168,0.0754156485199928
62,25,256,16,4,0.002,0.0414731353521347,0.0769429951906204
63,25,256,16,8,0.002,0.0400318577885627,0.0862400904297828
64,25,256,32,1,0.002,0.0413416922092437,0.0765341073274612
65,25,256,32,2,0.002,0.0414663590490818,0.0731198117136955
66,25,256,32,4,0.002,0.0414051674306392,0.0727241709828376
67,25,256,32,8,0.002,0.0391620583832263,0.0780920311808586
68,25,256,64,1,0.002,0.0414595566689968,0.0747295245528221
69,25,256,64,2,0.002,0.0414000265300273,0.0711173117160797
70,25,256,64,4,0.002,0.0423653349280357,0.0709401741623878
71,25,256,64,8,0.002,0.0400855429470539,0.0772951692342758
72,50,64,16,1,0.002,0.0430189259350299,0.0688901245594024
73,50,64,16,2,0.002,0.0425891056656837,0.0697920322418212
74,50,64,16,4,0.002,0.0417797975242137,0.0692898109555244
75,50,64,16,8,0.002,0.0411088019609451,0.0690139606595039
76,50,64,32,1,0.002,0.0421773605048656,0.0696283504366874
77,50,64,32,2,0.002,0.0422028601169586,0.069555826485157
78,50,64,32,4,0.002,0.0410536974668502,0.0696387216448783
79,50,64,32,8,0.002,0.0414228476583957,0.0693309530615806
80,50,64,64,1,0.002,0.0419426448643207,0.0695301070809364
81,50,64,64,2,0.002,0.0416345484554767,0.069432832300663
82,50,64,64,4,0.002,0.0421306826174259,0.0696514397859573
83,50,64,64,8,0.002,0.0411035940051078,0.0699922367930412
84,50,128,16,1,0.002,0.043039996176958,0.0715194642543792
