,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0406085662543773,0.0879552438855171
1,10,64,16,2,0.002,0.0428478568792343,0.0910468697547912
2,10,64,16,4,0.002,0.0427040942013263,0.0907516703009605
3,10,64,16,8,0.002,0.0299414675682783,0.1493833065032959
4,10,64,32,1,0.002,0.0415911935269832,0.0898828655481338
5,10,64,32,2,0.002,0.0424897260963916,0.0855366066098213
6,10,64,32,4,0.002,0.041733331978321,0.0875761806964874
7,10,64,32,8,0.002,0.0418288074433803,0.0934102311730384
8,10,64,64,1,0.002,0.042138110846281,0.0881119593977928
9,10,64,64,2,0.002,0.0435047298669815,0.0877312049269676
10,10,64,64,4,0.002,0.0400339253246784,0.0881182625889778
11,10,64,64,8,0.002,0.041343729943037,0.0920086428523063
12,10,128,16,1,0.002,0.038412719964981,0.0968822687864303
13,10,128,16,2,0.002,0.039091121405363,0.1025673151016235
14,10,128,16,4,0.002,0.0375429578125476,0.1021002382040023
15,10,128,16,8,0.002,0.0256897769868373,0.1602772921323776
16,10,128,32,1,0.002,0.0392709523439407,0.0957775488495826
17,10,128,32,2,0.002,0.0403517410159111,0.0910574644804
18,10,128,32,4,0.002,0.0424325466156005,0.096265509724617
19,10,128,32,8,0.002,0.0423081032931804,0.1164689511060714
20,10,128,64,1,0.002,0.0450796410441398,0.0993498116731643
21,10,128,64,2,0.002,0.0424629114568233,0.0899450182914733
22,10,128,64,4,0.002,0.0420000925660133,0.097860001027584
23,10,128,64,8,0.002,0.0413285940885543,0.0994320884346962
24,10,256,16,1,0.002,0.0293055139482021,0.1351289004087448
25,10,256,16,2,0.002,0.0366883650422096,0.1098252311348915
26,10,256,16,4,0.002,0.0349272340536117,0.1127434447407722
27,10,256,16,8,0.002,0.0288916490972042,0.1514611095190048
28,10,256,32,1,0.002,0.0398221798241138,0.1040870547294616
29,10,256,32,2,0.002,0.038038745522499,0.1009081751108169
30,10,256,32,4,0.002,0.0374131016433239,0.1070828959345817
31,10,256,32,8,0.002,0.0301363077014684,0.1452556252479553
32,10,256,64,1,0.002,0.0392036586999893,0.0976394116878509
33,10,256,64,2,0.002,0.0411875955760479,0.0969968438148498
34,10,256,64,4,0.002,0.0397961512207984,0.1025465726852417
35,10,256,64,8,0.002,0.0349341481924057,0.1264409571886062
36,25,64,16,1,0.002,0.0422680526971817,0.0852265655994415
37,25,64,16,2,0.002,0.0437031611800193,0.0841744914650917
38,25,64,16,4,0.002,0.043100107461214,0.0863272622227668
39,25,64,16,8,0.002,0.0431302599608898,0.0844117999076843
40,25,64,32,1,0.002,0.0422389172017574,0.0849193334579467
41,25,64,32,2,0.002,0.0445253178477287,0.0845908373594284
42,25,64,32,4,0.002,0.0456277392804622,0.0837895423173904
43,25,64,32,8,0.002,0.04413753002882,0.0811997056007385
44,25,64,64,1,0.002,0.0423516184091568,0.0855030268430709
45,25,64,64,2,0.002,0.0455256626009941,0.0844925791025161
46,25,64,64,4,0.002,0.0451196953654289,0.0817505791783332
47,25,64,64,8,0.002,0.0427124239504337,0.0783501714468002
48,25,128,16,1,0.002,0.0428275279700756,0.0881272032856941
49,25,128,16,2,0.002,0.0435028001666069,0.085726149380207
50,25,128,16,4,0.002,0.0447964593768119,0.0853669717907905
51,25,128,16,8,0.002,0.038793284446001,0.1069310456514358
52,25,128,32,1,0.002,0.0429212115705013,0.0857989564538002
53,25,128,32,2,0.002,0.0430096685886383,0.0838421583175659
54,25,128,32,4,0.002,0.0455047376453876,0.0858430787920951
55,25,128,32,8,0.002,0.0416268371045589,0.0864741653203964
56,25,128,64,1,0.002,0.042171936482191,0.086167924106121
57,25,128,64,2,0.002,0.0456680059432983,0.083488181233406
58,25,128,64,4,0.002,0.0438422709703445,0.0833020210266113
59,25,128,64,8,0.002,0.0432526394724845,0.0838679075241088
60,25,256,16,1,0.002,0.0405649170279502,0.0918998271226883
61,25,256,16,2,0.002,0.0414066687226295,0.0884543806314468
62,25,256,16,4,0.002,0.0410889089107513,0.0922159850597381
63,25,256,16,8,0.002,0.0379902273416519,0.1127194762229919
64,25,256,32,1,0.002,0.0422296673059463,0.0898932516574859
