,epochs,batch,nodos,layer,learning rate,mse,rmse
93,50,128,64,2,0.002,0.020373651757836345,0.1427363008260727
94,50,128,64,4,0.002,0.020025052130222317,0.14150990545749664
95,50,128,64,8,0.002,0.019491931423544884,0.13961350917816162
96,50,256,16,1,0.002,0.01967054232954979,0.14025171101093292
97,50,256,16,2,0.002,0.01981578953564167,0.14076857268810272
98,50,256,16,4,0.002,0.020234661176800728,0.14224860072135925
99,50,256,16,8,0.002,0.02129749208688736,0.14593659341335294
100,50,256,32,1,0.002,0.01971080899238586,0.1403951793909073
101,50,256,32,2,0.002,0.02012576162815094,0.1418653130531311
102,50,256,32,4,0.002,0.02029449865221977,0.14245876669883728
103,50,256,32,8,0.002,0.020727047696709636,0.14396890997886658
104,50,256,64,1,0.002,0.01976029202342033,0.14057129621505735
105,50,256,64,2,0.002,0.0204502921551466,0.14300452172756195
106,50,256,64,4,0.002,0.020158968865871433,0.1419822722673416
107,50,256,64,8,0.002,0.02036468870937824,0.14270490407943726
108,75,64,16,1,0.002,0.02057741023600101,0.14344826340675354
109,75,64,16,2,0.002,0.020650172606110573,0.1437016874551773
110,75,64,16,4,0.002,0.0212931577116251,0.1459217518568039
111,75,64,16,8,0.002,0.02140394225716591,0.14630085229873654
112,75,64,32,1,0.002,0.020664367824792862,0.14375106990337372
113,75,64,32,2,0.002,0.021167399361729625,0.14549021422863007
114,75,64,32,4,0.002,0.02142997644841671,0.14638981223106384
115,75,64,32,8,0.002,0.021182280033826828,0.14554132521152496
116,75,64,64,1,0.002,0.020929878577589992,0.14467163383960724
117,75,64,64,2,0.002,0.02129778079688549,0.14593759179115295
118,75,64,64,4,0.002,0.02108147367835045,0.14519459009170532
119,75,64,64,8,0.002,0.021170172840356827,0.14549972116947174
120,75,128,16,1,0.002,0.01994122564792633,0.14121341705322266
121,75,128,16,2,0.002,0.020350860431790352,0.14265641570091248
122,75,128,16,4,0.002,0.020571166649460796,0.14342650771141052
123,75,128,16,8,0.002,0.02093769423663616,0.1446986347436905
124,75,128,32,1,0.002,0.02006939053535461,0.1416664719581604
125,75,128,32,2,0.002,0.020681461319327358,0.14381049573421478
126,75,128,32,4,0.002,0.02054229192435741,0.1433258205652237
127,75,128,32,8,0.002,0.0214404184371233,0.14642544090747833
128,75,128,64,1,0.002,0.020457319915294647,0.1430290937423706
129,75,128,64,2,0.002,0.020733321085572243,0.14399069547653198
130,75,128,64,4,0.002,0.02064057253301144,0.1436682790517807
131,75,128,64,8,0.002,0.021286673843860626,0.14589953422546387
132,75,256,16,1,0.002,0.01976826228201389,0.14059966802597046
133,75,256,16,2,0.002,0.020061403512954712,0.14163827896118164
134,75,256,16,4,0.002,0.02009598165750504,0.14176030457019806
135,75,256,16,8,0.002,0.020078452304005626,0.1416984498500824
136,75,256,32,1,0.002,0.019717957824468613,0.14042064547538755
137,75,256,32,2,0.002,0.020111722871661183,0.14181578159332275
138,75,256,32,4,0.002,0.020012689754366875,0.1414662003517151
139,75,256,32,8,0.002,0.020551256835460663,0.1433570832014084
140,75,256,64,1,0.002,0.01980024948716164,0.14071334898471832
141,75,256,64,2,0.002,0.02017081901431084,0.14202401041984558
142,75,256,64,4,0.002,0.02022008970379829,0.1421973556280136
143,75,256,64,8,0.002,0.020650221034884453,0.14370185136795044
144,100,64,16,1,0.002,0.020482147112488747,0.14311583340168
145,100,64,16,2,0.002,0.020659592002630237,0.14373444020748138
146,100,64,16,4,0.002,0.02071532607078552,0.143928200006485
147,100,64,16,8,0.002,0.019605740904808044,0.14002048969268802
148,100,64,32,1,0.002,0.020660433918237686,0.14373737573623654
149,100,64,32,2,0.002,0.020857878029346463,0.14442256093025208
150,100,64,32,4,0.002,0.02039859443902969,0.14282365143299106
151,100,64,32,8,0.002,0.01929020881652832,0.13888920843601227
152,100,64,64,1,0.002,0.02074846439063549,0.14404326677322388
153,100,64,64,2,0.002,0.020811473950743675,0.14426182210445404
154,100,64,64,4,0.002,0.01998197287321091,0.14135760068893433
155,100,64,64,8,0.002,0.019241344183683395,0.13871316611766815
156,100,128,16,1,0.002,0.020244482904672626,0.142283096909523
157,100,128,16,2,0.002,0.020225096493959427,0.14221493899822235
158,100,128,16,4,0.002,0.01998838596045971,0.14138028025627136
159,100,128,16,8,0.002,0.019335499033331868,0.1390521377325058
