,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.045307770371437,0.0903762429952621
1,10,64,16,2,0.002,0.0446288175880909,0.0858529284596443
2,10,64,16,4,0.002,0.0438939556479454,0.083970621228218
3,10,64,16,8,0.002,0.0410562418401241,0.0884710475802421
4,10,64,32,1,0.002,0.0419015288352966,0.0872122049331665
5,10,64,32,2,0.002,0.042736429721117,0.0845624804496765
6,10,64,32,4,0.002,0.044158935546875,0.082899235188961
7,10,64,32,8,0.002,0.0415043793618679,0.0878788009285926
8,10,64,64,1,0.002,0.0410533919930458,0.0872406736016273
9,10,64,64,2,0.002,0.0421083867549896,0.0837856829166412
10,10,64,64,4,0.002,0.0446721874177455,0.0829126089811325
11,10,64,64,8,0.002,0.0428281985223293,0.0827836394309997
12,10,128,16,1,0.002,0.0409171283245086,0.1008042097091674
13,10,128,16,2,0.002,0.0406834967434406,0.0933868438005447
14,10,128,16,4,0.002,0.0410879328846931,0.0884274989366531
15,10,128,16,8,0.002,0.0380113795399665,0.0893012955784797
16,10,128,32,1,0.002,0.0401395298540592,0.0914962738752365
17,10,128,32,2,0.002,0.0405439026653766,0.0950723588466644
18,10,128,32,4,0.002,0.0417869426310062,0.0834454223513603
19,10,128,32,8,0.002,0.0398189760744571,0.0889561474323272
20,10,128,64,1,0.002,0.0417165756225585,0.0892308950424194
21,10,128,64,2,0.002,0.044343713670969,0.0868225023150444
22,10,128,64,4,0.002,0.0446186587214469,0.0846034213900566
23,10,128,64,8,0.002,0.0425392538309097,0.0859512314200401
24,10,256,16,1,0.002,0.0341975763440132,0.117713987827301
25,10,256,16,2,0.002,0.0380711965262889,0.1076144725084304
26,10,256,16,4,0.002,0.0390284918248653,0.1043551489710807
27,10,256,16,8,0.002,0.0391613915562629,0.0977333113551139
28,10,256,32,1,0.002,0.0386880487203598,0.1061688885092735
29,10,256,32,2,0.002,0.0393468663096427,0.1052461564540863
30,10,256,32,4,0.002,0.0407021604478359,0.1014416068792343
31,10,256,32,8,0.002,0.0403127558529377,0.0914436429738998
32,10,256,64,1,0.002,0.0412337370216846,0.101282849907875
33,10,256,64,2,0.002,0.0405585095286369,0.0998968258500099
34,10,256,64,4,0.002,0.0405227728188037,0.0887348055839538
35,10,256,64,8,0.002,0.0360484644770622,0.0935997739434242
36,25,64,16,1,0.002,0.0438168533146381,0.0848560705780983
37,25,64,16,2,0.002,0.0448366403579711,0.0830925479531288
38,25,64,16,4,0.002,0.0443468764424324,0.0847491174936294
39,25,64,16,8,0.002,0.0433964058756828,0.0835689455270767
40,25,64,32,1,0.002,0.0427337549626827,0.0843579396605491
41,25,64,32,2,0.002,0.0429858863353729,0.0832569301128387
42,25,64,32,4,0.002,0.0450323671102523,0.084094613790512
43,25,64,32,8,0.002,0.0439092926681041,0.0846473425626754
44,25,64,64,1,0.002,0.042976938188076,0.0845768302679061
45,25,64,64,2,0.002,0.0441713891923427,0.0834044441580772
46,25,64,64,4,0.002,0.0441454909741878,0.0860965996980667
47,25,64,64,8,0.002,0.0435877181589603,0.0826142132282257
48,25,128,16,1,0.002,0.043103601783514,0.0885515958070755
49,25,128,16,2,0.002,0.0427888818085193,0.082991287112236
50,25,128,16,4,0.002,0.0438574217259883,0.0829005613923072
51,25,128,16,8,0.002,0.0436940193176269,0.0825743824243545
52,25,128,32,1,0.002,0.043324239552021,0.0855400413274765
53,25,128,32,2,0.002,0.0446966215968132,0.0836161375045776
54,25,128,32,4,0.002,0.0443420857191085,0.0824250876903534
55,25,128,32,8,0.002,0.0457329712808132,0.084462285041809
56,25,128,64,1,0.002,0.0435795076191425,0.0851613953709602
57,25,128,64,2,0.002,0.04597694799304,0.0826631113886833
58,25,128,64,4,0.002,0.0438586510717868,0.082397274672985
59,25,128,64,8,0.002,0.0456288941204547,0.082768827676773
60,25,256,16,1,0.002,0.0412595681846141,0.096248835325241
61,25,256,16,2,0.002,0.0416035838425159,0.0860173776745796
62,25,256,16,4,0.002,0.0419438369572162,0.0846125036478042
63,25,256,16,8,0.002,0.0419835858047008,0.0858451351523399
64,25,256,32,1,0.002,0.0430649258196353,0.0884343758225441
65,25,256,32,2,0.002,0.0433821156620979,0.0851038768887519
66,25,256,32,4,0.002,0.0434923209249973,0.0841725617647171
67,25,256,32,8,0.002,0.0454167872667312,0.0836577787995338
68,25,256,64,1,0.002,0.0430569723248481,0.0870431959629058
69,25,256,64,2,0.002,0.0436066649854183,0.0838398411870002
70,25,256,64,4,0.002,0.0443336330354213,0.0830004885792732
71,25,256,64,8,0.002,0.0465535670518875,0.08378167450428
72,50,64,16,1,0.002,0.0436430387198925,0.0834260657429695
73,50,64,16,2,0.002,0.0443035550415515,0.0830596461892128
74,50,64,16,4,0.002,0.0451005175709724,0.0843661800026893
75,50,64,16,8,0.002,0.0446097813546657,0.0854325070977211
76,50,64,32,1,0.002,0.0433310270309448,0.0843639075756073
77,50,64,32,2,0.002,0.044240728020668,0.0849961638450622
78,50,64,32,4,0.002,0.0446373485028743,0.0892455950379371
