,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
0,0,10,64,16,1,0.002,0.0416252091526985,0.0783478021621704
1,1,10,64,16,2,0.002,0.0415495410561561,0.0796527042984962
2,2,10,64,16,4,0.002,0.0402935296297073,0.0862252861261367
3,3,10,64,16,8,0.002,0.0392073914408683,0.0890108048915863
4,4,10,64,32,1,0.002,0.0416026078164577,0.078050896525383
5,5,10,64,32,2,0.002,0.0415906906127929,0.0783285796642303
6,6,10,64,32,4,0.002,0.0404915064573287,0.0845775455236435
7,7,10,64,32,8,0.002,0.0446024984121322,0.0834891647100448
8,8,10,64,64,1,0.002,0.0414944551885128,0.0771835148334503
9,9,10,64,64,2,0.002,0.0424134396016597,0.0765964537858963
10,10,10,64,64,4,0.002,0.0462527759373188,0.0760945752263069
11,11,10,64,64,8,0.002,0.0474161021411418,0.0758765935897827
12,12,10,128,16,1,0.002,0.0414060093462467,0.0816712006926536
13,13,10,128,16,2,0.002,0.0413212180137634,0.0858840346336364
14,14,10,128,16,4,0.002,0.0406514815986156,0.091390773653984
15,15,10,128,16,8,0.002,0.0381266288459301,0.1007819846272468
16,16,10,128,32,1,0.002,0.0417469516396522,0.0831474959850311
17,17,10,128,32,2,0.002,0.0411259308457374,0.0833988338708877
18,18,10,128,32,4,0.002,0.0415751598775386,0.0883437544107437
19,19,10,128,32,8,0.002,0.0412071645259857,0.0966307893395423
20,20,10,128,64,1,0.002,0.0415170639753341,0.0813854187726974
21,21,10,128,64,2,0.002,0.0408462174236774,0.0825382694602012
22,22,10,128,64,4,0.002,0.0406834781169891,0.0872812792658805
23,23,10,128,64,8,0.002,0.0359342768788337,0.0957833677530288
24,24,10,256,16,1,0.002,0.0297408550977706,0.1060249283909797
25,25,10,256,16,2,0.002,0.04493273422122,0.0859279483556747
26,26,10,256,16,4,0.002,0.0442898161709308,0.0938893854618072
27,27,10,256,16,8,0.002,0.0254506357014179,0.1553528010845184
28,28,10,256,32,1,0.002,0.0419402234256267,0.0832864046096801
29,29,10,256,32,2,0.002,0.0390753448009491,0.089671567082405
30,30,10,256,32,4,0.002,0.0392218865454196,0.0936489403247833
31,31,10,256,32,8,0.002,0.037844143807888,0.1003464311361312
32,32,10,256,64,1,0.002,0.0405482798814773,0.0853315666317939
33,33,10,256,64,2,0.002,0.0404438562691211,0.0858204066753387
34,34,10,256,64,4,0.002,0.0401401929557323,0.0914430171251297
35,35,10,256,64,8,0.002,0.0343222841620445,0.1016896292567253
36,36,25,64,16,1,0.002,0.04311154037714,0.0718323215842247
37,37,25,64,16,2,0.002,0.0428778119385242,0.0703124180436134
38,38,25,64,16,4,0.002,0.041998703032732,0.0705831125378608
39,39,25,64,16,8,0.002,0.042284682393074,0.069059208035469
40,40,25,64,32,1,0.002,0.0429617576301097,0.0702650621533393
41,41,25,64,32,2,0.002,0.0422569923102855,0.0693534836173057
42,42,25,64,32,4,0.002,0.0412069149315357,0.0699090957641601
43,43,25,64,32,8,0.002,0.0429381392896175,0.0686412751674652
44,44,25,64,64,1,0.002,0.0414888858795166,0.0699198395013809
45,45,25,64,64,2,0.002,0.0413046106696128,0.0693962275981903
46,46,25,64,64,4,0.002,0.0411096811294555,0.0693905428051948
47,47,25,64,64,8,0.002,0.042904544621706,0.068259596824646
48,48,25,128,16,1,0.002,0.0411554127931594,0.0783464238047599
49,49,25,128,16,2,0.002,0.0413503609597682,0.0783087536692619
50,50,25,128,16,4,0.002,0.0407088249921798,0.0842360183596611
51,51,25,128,16,8,0.002,0.0401282720267772,0.0824737697839737
52,52,25,128,32,1,0.002,0.0413798987865448,0.0773939341306686
53,53,25,128,32,2,0.002,0.0423542410135269,0.0752455443143844
54,54,25,128,32,4,0.002,0.0409558787941932,0.0805322676897049
55,55,25,128,32,8,0.002,0.0409604758024215,0.0769294798374176
56,56,25,128,64,1,0.002,0.042164608836174,0.074860118329525
57,57,25,128,64,2,0.002,0.0430459380149841,0.0716988667845726
58,58,25,128,64,4,0.002,0.0406711138784885,0.0720133706927299
59,59,25,128,64,8,0.002,0.0401847213506698,0.071338303387165
60,60,25,256,16,1,0.002,0.0410172156989574,0.0813163816928863
61,61,25,256,16,2,0.002,0.0410364344716072,0.0825738534331321
62,62,25,256,16,4,0.002,0.0392119474709034,0.0898820683360099
63,63,25,256,16,8,0.002,0.0374325364828109,0.0979558080434799
64,64,25,256,32,1,0.002,0.0408902876079082,0.0813252031803131
65,65,25,256,32,2,0.002,0.0405720733106136,0.081192523241043
66,66,25,256,32,4,0.002,0.0392997525632381,0.0884936600923538
67,67,25,256,32,8,0.002,0.0360605642199516,0.0971275642514228
68,68,25,256,64,1,0.002,0.0402666814625263,0.0800666213035583
69,69,25,256,64,2,0.002,0.0407447218894958,0.080500304698944
70,70,25,256,64,4,0.002,0.0387563668191432,0.0847301483154296
71,71,25,256,64,8,0.002,0.0328061543405056,0.1057724878191948
72,72,50,64,16,1,0.002,0.0423035323619842,0.0699807032942771
73,73,50,64,16,2,0.002,0.0422118417918682,0.0698783919215202
74,74,50,64,16,4,0.002,0.0410124659538269,0.0695048496127128
75,75,50,64,16,8,0.002,0.0405500568449497,0.069924309849739
76,76,50,64,32,1,0.002,0.0416996330022811,0.0697938129305839
77,77,50,64,32,2,0.002,0.0417869091033935,0.0697465538978576
78,78,50,64,32,4,0.002,0.0411213599145412,0.0702220499515533
79,79,50,64,32,8,0.002,0.0420606173574924,0.0692159011960029
80,80,50,64,64,1,0.002,0.0408036783337593,0.0698204189538955
81,81,50,64,64,2,0.002,0.0414288304746151,0.0695550963282585
82,82,50,64,64,4,0.002,0.0419505201280117,0.0692084208130836
83,83,50,64,64,8,0.002,0.0417348630726337,0.0695608332753181
84,84,50,128,16,1,0.002,0.0424913838505744,0.0746040046215057
85,85,50,128,16,2,0.002,0.0422865599393844,0.0725821852684021
