,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0324387401342392,0.18010759353637695
1,10,64,16,2,0.002,0.033274475485086434,0.18241293728351596
2,10,64,16,4,0.002,0.03267977759242058,0.1807754933834076
3,10,64,16,8,0.002,0.032745584845542915,0.18095742166042328
4,10,64,32,1,0.002,0.032791756093502045,0.18108494579792025
5,10,64,32,2,0.002,0.03334088996052742,0.18259489536285398
6,10,64,32,4,0.002,0.03305057808756828,0.18179818987846372
7,10,64,32,8,0.002,0.03529861941933632,0.1878792643547058
8,10,64,64,1,0.002,0.033183708786964417,0.18216398358345032
9,10,64,64,2,0.002,0.03226212412118912,0.17961660027503967
10,10,64,64,4,0.002,0.03563683107495308,0.18877719342708588
11,10,64,64,8,0.002,0.03460054099559784,0.18601220846176147
12,10,128,16,1,0.002,0.03129754215478897,0.1769111156463623
13,10,128,16,2,0.002,0.03326624631881714,0.18239037692546844
14,10,128,16,4,0.002,0.033891402184963226,0.18409617245197296
15,10,128,16,8,0.002,0.032759033143520355,0.18099455535411835
16,10,128,32,1,0.002,0.03275342285633087,0.18097907304763794
17,10,128,32,2,0.002,0.03361427038908005,0.1833419501781464
18,10,128,32,4,0.002,0.0344243198633194,0.1855379045009613
19,10,128,32,8,0.002,0.032952930778265,0.18152941763401031
20,10,128,64,1,0.002,0.033053025603294366,0.18180491030216214
21,10,128,64,2,0.002,0.03395329788327217,0.184264212846756
22,10,128,64,4,0.002,0.03223245218396187,0.1795339733362198
23,10,128,64,8,0.002,0.033322568982839584,0.18254470825195312
24,10,256,16,1,0.002,0.029512608423829082,0.17179232835769653
25,10,256,16,2,0.002,0.03089928813278675,0.1757819503545761
26,10,256,16,4,0.002,0.03250453248620033,0.1802901327610016
27,10,256,16,8,0.002,0.031485460698604584,0.17744143307209015
28,10,256,32,1,0.002,0.031514987349510186,0.1775246113538742
29,10,256,32,2,0.002,0.03298942372202873,0.1816299259662628
30,10,256,32,4,0.002,0.033495035022497184,0.18301647901535034
31,10,256,32,8,0.002,0.03497743606567383,0.18702255189418796
32,10,256,64,1,0.002,0.032293595373630524,0.1797041893005371
33,10,256,64,2,0.002,0.03332781419157982,0.182559072971344
34,10,256,64,4,0.002,0.03373758867383003,0.18367794156074524
35,10,256,64,8,0.002,0.033169321715831764,0.18212446570396426
36,25,64,16,1,0.002,0.03521876037120819,0.1876666247844696
37,25,64,16,2,0.002,0.033696722239255905,0.1835666745901108
38,25,64,16,4,0.002,0.03766288980841637,0.1940692961215973
39,25,64,16,8,0.002,0.03681734949350357,0.19187848269939425
40,25,64,32,1,0.002,0.03537024185061455,0.18806977570056915
41,25,64,32,2,0.002,0.03835370764136314,0.19584102928638455
42,25,64,32,4,0.002,0.03675566613674164,0.19171768426895144
