,epochs,batch,nodos,layer,learning rate,mse,rmse
0,10,64,16,1,0.002,0.0264488197863102,0.16263091564178467
1,10,64,16,2,0.002,0.02664091251790524,0.16322045028209686
2,10,64,16,4,0.002,0.027539419010281563,0.16595005989074707
3,10,64,16,8,0.002,0.026928110048174855,0.1640978902578354
4,10,64,32,1,0.002,0.027321364730596542,0.16529172658920288
5,10,64,32,2,0.002,0.026939161121845245,0.1641315370798111
6,10,64,32,4,0.002,0.026656927540898327,0.16326950490474698
7,10,64,32,8,0.002,0.026201711967587468,0.16186945140361786
8,10,64,64,1,0.002,0.02737170644104481,0.16544397175312042
9,10,64,64,2,0.002,0.02655171602964401,0.16294696927070618
10,10,64,64,4,0.002,0.026470454409718517,0.1626974791288376
11,10,64,64,8,0.002,0.026262221857905388,0.16205625236034393
12,10,128,16,1,0.002,0.025999339297413826,0.16124309599399567
13,10,128,16,2,0.002,0.026560362428426743,0.16297349333763125
14,10,128,16,4,0.002,0.02683229744434357,0.16380566358566284
15,10,128,16,8,0.002,0.025958307087421417,0.16111579537391665
16,10,128,32,1,0.002,0.02612046897411346,0.16161826252937314
17,10,128,32,2,0.002,0.026290278881788254,0.16214275360107422
18,10,128,32,4,0.002,0.026424089446663857,0.16255487501621246
19,10,128,32,8,0.002,0.02665538899600506,0.16326481103897095
20,10,128,64,1,0.002,0.026564117521047592,0.16298502683639526
21,10,128,64,2,0.002,0.02669832669198513,0.1633962094783783
22,10,128,64,4,0.002,0.026437481865286827,0.16259604692459104
23,10,128,64,8,0.002,0.026799293234944344,0.16370488703250885
24,10,256,16,1,0.002,0.02612438052892685,0.16163036227226255
25,10,256,16,2,0.002,0.02599272318184376,0.16122257709503174
26,10,256,16,4,0.002,0.025970086455345157,0.1611524075269699
27,10,256,16,8,0.002,0.026147320866584774,0.16170132160186768
28,10,256,32,1,0.002,0.026131369173526764,0.16165198385715485
29,10,256,32,2,0.002,0.026007790118455887,0.16126930713653564
30,10,256,32,4,0.002,0.02672861516475677,0.16348887979984286
31,10,256,32,8,0.002,0.026133047416806218,0.1616572141647339
32,10,256,64,1,0.002,0.025892358273267743,0.16091102361679074
33,10,256,64,2,0.002,0.02600065618753433,0.16124717891216278
34,10,256,64,4,0.002,0.026409199461340904,0.16250906884670258
35,10,256,64,8,0.002,0.02686954848468304,0.1639193594455719
36,25,64,16,1,0.002,0.026660218834877014,0.16327959299087524
