,Unnamed: 0,epochs,batch,nodos,layer,learning rate,mse,rmse
119,119,75,64,64,8,0.002,0.04017897695302963,0.2004469484090805
120,120,75,128,16,1,0.002,0.027219630777835846,0.16498370468616486
121,121,75,128,16,2,0.002,0.03599422797560692,0.1897214502096176
122,122,75,128,16,4,0.002,0.043625708669424064,0.20886768400669095
123,123,75,128,16,8,0.002,0.02572328597307205,0.16038475930690765
124,124,75,128,32,1,0.002,0.031966570764780045,0.17879201471805573
125,125,75,128,32,2,0.002,0.03240057080984116,0.18000160157680511
126,126,75,128,32,4,0.002,0.05501018464565277,0.23454248905181885
127,127,75,128,32,8,0.002,0.05635804310441018,0.2373984903097153
128,128,75,128,64,1,0.002,0.03343615308403969,0.1828555762767792
129,129,75,128,64,2,0.002,0.03720784559845925,0.1928933411836624
130,130,75,128,64,4,0.002,0.04899883642792702,0.2213568091392517
131,131,75,128,64,8,0.002,0.04523887857794762,0.21269434690475464
132,132,75,256,16,1,0.002,0.030446179211139682,0.1744883507490158
133,133,75,256,16,2,0.002,0.033462952822446816,0.18292881548404694
134,134,75,256,16,4,0.002,0.038578514009714134,0.1964141130447388
135,135,75,256,16,8,0.002,0.02720779925584793,0.16494786739349365
136,136,75,256,32,1,0.002,0.02747924253344536,0.16576862335205078
137,137,75,256,32,2,0.002,0.02811969630420208,0.16768929362297058
138,138,75,256,32,4,0.002,0.03348524868488312,0.18298973143100736
139,139,75,256,32,8,0.002,0.02576451376080513,0.16051329672336578
140,140,75,256,64,1,0.002,0.038505211472511285,0.19622744619846344
141,141,75,256,64,2,0.002,0.054369717836380005,0.23317311704158786
142,142,75,256,64,4,0.002,0.04463682696223259,0.21127429604530332
143,143,75,256,64,8,0.002,0.040030259639024734,0.20007562637329104
144,144,100,64,16,1,0.002,0.03737960383296013,0.1933380514383316
145,145,100,64,16,2,0.002,0.05522248521447182,0.23499464988708496
146,146,100,64,16,4,0.002,0.04843010380864144,0.22006839513778687
147,147,100,64,16,8,0.002,0.031151523813605312,0.1764979511499405
148,148,100,64,32,1,0.002,0.04915354773402214,0.22170598804950714
149,149,100,64,32,2,0.002,0.042113706469535835,0.20521622896194455
150,150,100,64,32,4,0.002,0.037999723106622696,0.19493518769741056
151,151,100,64,32,8,0.002,0.05891309678554535,0.2427201867103577
152,152,100,64,64,1,0.002,0.041841037571430206,0.2045508176088333
153,153,100,64,64,2,0.002,0.047082871198654175,0.21698591113090515
154,154,100,64,64,4,0.002,0.06137566640973091,0.24774108827114105
155,155,100,64,64,8,0.002,0.051265832036733634,0.2264195829629898
156,156,100,128,16,1,0.002,0.03561588376760483,0.1887217164039612
157,157,100,128,16,2,0.002,0.03534043952822685,0.18799051642417908
158,158,100,128,16,4,0.002,0.05680060386657715,0.2383287698030472
159,159,100,128,16,8,0.002,0.04371393099427223,0.20907877385616305
160,160,100,128,32,1,0.002,0.04268084466457367,0.20659339427948
161,161,100,128,32,2,0.002,0.03333273902535438,0.18257254362106326
162,162,100,128,32,4,0.002,0.04981469362974167,0.2231920808553696
163,163,100,128,32,8,0.002,0.05318339541554451,0.2306152582168579
164,164,100,128,64,1,0.002,0.03381963074207306,0.18390116095542908
165,165,100,128,64,2,0.002,0.04831533133983612,0.2198074758052826
166,166,100,128,64,4,0.002,0.05158346146345138,0.22711996734142306
167,167,100,128,64,8,0.002,0.054726429283618934,0.2339368015527725
168,168,100,256,16,1,0.002,0.030838439241051674,0.17560875415802002
169,169,100,256,16,2,0.002,0.03721945360302925,0.1929234564304352
170,170,100,256,16,4,0.002,0.033131107687950134,0.18201956152915955
171,171,100,256,16,8,0.002,0.034044478088617325,0.1845114529132843
172,172,100,256,32,1,0.002,0.02980145625770092,0.17263099551200867
173,173,100,256,32,2,0.002,0.03835506737232208,0.19584450125694275
174,174,100,256,32,4,0.002,0.04677780345082283,0.21628175675868988
175,175,100,256,32,8,0.002,0.029329311102628708,0.17125803232192993
176,176,100,256,64,1,0.002,0.03347775340080261,0.18296927213668826
177,177,100,256,64,2,0.002,0.04891689494252205,0.22117163240909574
178,178,100,256,64,4,0.002,0.0560702309012413,0.2367915362119675
179,179,100,256,64,8,0.002,0.04182760789990425,0.20451797544956207
0,0,10,64,16,1,0.001,0.026576543226838112,0.16302314400672913
1,1,10,64,16,2,0.001,0.02742974460124969,0.16561925411224365
2,2,10,64,16,4,0.001,0.02646851353347301,0.16269148886203766
3,3,10,64,16,8,0.001,0.026569977402687076,0.16300295293331146
4,4,10,64,32,1,0.001,0.026910096406936646,0.16404296457767487
5,5,10,64,32,2,0.001,0.026796534657478333,0.1636964976787567
6,6,10,64,32,4,0.001,0.02671511471271515,0.1634475737810135
7,7,10,64,32,8,0.001,0.02652799524366856,0.16287420690059662
8,8,10,64,64,1,0.001,0.026560701429843903,0.1629745364189148
9,9,10,64,64,2,0.001,0.02691435068845749,0.1640559434890747
10,10,10,64,64,4,0.001,0.026814185082912445,0.16375035047531128
11,11,10,64,64,8,0.001,0.026605471968650814,0.1631118506193161
12,12,10,128,16,1,0.001,0.02704976499080658,0.16446812450885773
13,13,10,128,16,2,0.001,0.026462571695446968,0.162673220038414
14,14,10,128,16,4,0.001,0.02668709866702557,0.16336186230182648
15,15,10,128,16,8,0.001,0.026721537113189697,0.16346724331378934
16,16,10,128,32,1,0.001,0.026378143578767776,0.16241350769996646
17,17,10,128,32,2,0.001,0.02672066166996956,0.16346456110477448
18,18,10,128,32,4,0.001,0.026775490492582318,0.16363215446472168
19,19,10,128,32,8,0.001,0.026708604767918587,0.1634276807308197
20,20,10,128,64,1,0.001,0.026830852031707764,0.16380126774311066
21,21,10,128,64,2,0.001,0.026515793055295944,0.1628367006778717
22,22,10,128,64,4,0.001,0.027336874976754192,0.1653386801481247
23,23,10,128,64,8,0.001,0.02625456266105175,0.1620325893163681
24,24,10,256,16,1,0.001,0.028721883893012997,0.16947533190250394
25,25,10,256,16,2,0.001,0.027815671637654305,0.1667802929878235
26,26,10,256,16,4,0.001,0.02773379348218441,0.1665346622467041
27,27,10,256,16,8,0.001,0.02772186137735844,0.1664987951517105
28,28,10,256,32,1,0.001,0.027489131316542625,0.16579847037792206
29,29,10,256,32,2,0.001,0.02719706110656261,0.16491533815860748
30,30,10,256,32,4,0.001,0.027186829596757892,0.1648843139410019
31,31,10,256,32,8,0.001,0.027256052941083908,0.1650940328836441
32,32,10,256,64,1,0.001,0.02660507708787918,0.1631106436252594
33,33,10,256,64,2,0.001,0.02672111988067627,0.1634659618139267
34,34,10,256,64,4,0.001,0.027266841381788254,0.1651267558336258
35,35,10,256,64,8,0.001,0.02669309824705124,0.1633802354335785
36,36,25,64,16,1,0.001,0.02613944001495838,0.16167698800563812
37,37,25,64,16,2,0.001,0.026904284954071045,0.16402526199817655
38,38,25,64,16,4,0.001,0.02687729336321354,0.16394293308258054
39,39,25,64,16,8,0.001,0.02694728597998619,0.16415627300739288
40,40,25,64,32,1,0.001,0.026605002582073208,0.1631104052066803
41,41,25,64,32,2,0.001,0.027130331844091412,0.16471287608146667
42,42,25,64,32,4,0.001,0.02901623770594597,0.17034150660037994
43,43,25,64,32,8,0.001,0.027372097596526142,0.16544514894485474
44,44,25,64,64,1,0.001,0.027647698298096657,0.1662759631872177
45,45,25,64,64,2,0.001,0.029903329908847812,0.17292582988739014
46,46,25,64,64,4,0.001,0.03037738986313343,0.17429110407829285
47,47,25,64,64,8,0.001,0.029082685708999637,0.17053645849227905
48,48,25,128,16,1,0.001,0.02671262808144093,0.16343998908996582
49,49,25,128,16,2,0.001,0.026724586263298992,0.16347657144069672
50,50,25,128,16,4,0.001,0.026689141988754272,0.1633681207895279
51,51,25,128,16,8,0.001,0.02619217894971371,0.16184000670909882
52,52,25,128,32,1,0.001,0.027063576504588127,0.16451014578342438
53,53,25,128,32,2,0.001,0.02662650495767593,0.16317631304264069
54,54,25,128,32,4,0.001,0.026743363589048386,0.16353397071361542
55,55,25,128,32,8,0.001,0.02631300687789917,0.1622128188610077
56,56,25,128,64,1,0.001,0.02723504602909088,0.16503043472766876
57,57,25,128,64,2,0.001,0.027973771095275882,0.16725362837314606
58,58,25,128,64,4,0.001,0.027499755844473842,0.16583049297332764
59,59,25,128,64,8,0.001,0.026546983048319817,0.16293242573738098
60,60,25,256,16,1,0.001,0.02657404914498329,0.1630154699087143
61,61,25,256,16,2,0.001,0.026720024645328518,0.16346262395381927
62,62,25,256,16,4,0.001,0.026865087449550632,0.16390573978424072
63,63,25,256,16,8,0.001,0.026346979662775997,0.16231749951839447
64,64,25,256,32,1,0.001,0.026910018175840374,0.16404272615909574
65,65,25,256,32,2,0.001,0.027012601494789124,0.1643550992012024
66,66,25,256,32,4,0.001,0.02647160366177559,0.16270096600055695
67,67,25,256,32,8,0.001,0.0262067299336195,0.16188490390777588
68,68,25,256,64,1,0.001,0.026827329769730568,0.1637905240058899
69,69,25,256,64,2,0.001,0.027356032282114032,0.16539660096168518
70,70,25,256,64,4,0.001,0.026965979486703876,0.16421324014663696
71,71,25,256,64,8,0.001,0.026477789506316185,0.1627199798822403
72,72,50,64,16,1,0.001,0.027103200554847717,0.1646304875612259
73,73,50,64,16,2,0.001,0.028487440198659893,0.16878223419189453
74,74,50,64,16,4,0.001,0.030762676149606705,0.17539294064044952
75,75,50,64,16,8,0.001,0.02562130987644196,0.16006658971309662
76,76,50,64,32,1,0.001,0.03066999837756157,0.1751285195350647
77,77,50,64,32,2,0.001,0.032662440091371536,0.1807275414466858
78,78,50,64,32,4,0.001,0.033238552510738366,0.1823144257068634
79,79,50,64,32,8,0.001,0.03209303691983223,0.17914530634880066
80,80,50,64,64,1,0.001,0.032262884080410004,0.1796187311410904
81,81,50,64,64,2,0.001,0.03412522375583649,0.1847301423549652
82,82,50,64,64,4,0.001,0.033952761441469186,0.18426276743412015
83,83,50,64,64,8,0.001,0.034346025437116616,0.18532678484916687
84,84,50,128,16,1,0.001,0.02671807445585728,0.16345664858818054
85,85,50,128,16,2,0.001,0.02710942178964615,0.16464941203594208
86,86,50,128,16,4,0.001,0.026559041813015938,0.1629694551229477
87,87,50,128,16,8,0.001,0.0280904620885849,0.16760212182998654
88,88,50,128,32,1,0.001,0.027471663430333138,0.16574576497077942
89,89,50,128,32,2,0.001,0.028449336066842083,0.16866931319236755
90,90,50,128,32,4,0.001,0.02711307071149349,0.1646604686975479
91,91,50,128,32,8,0.001,0.02707032859325409,0.16453061997890472
92,92,50,128,64,1,0.001,0.029233751818537712,0.17097879946231842
93,93,50,128,64,2,0.001,0.030378166586160663,0.1742933690547943
94,94,50,128,64,4,0.001,0.032087765634059906,0.17913058400154114
95,95,50,128,64,8,0.001,0.02716064453125,0.1648048758506775
96,96,50,256,16,1,0.001,0.026239031925797462,0.1619846522808075
97,97,50,256,16,2,0.001,0.02676924131810665,0.16361306607723236
98,98,50,256,16,4,0.001,0.026330403983592987,0.16226644814014435
99,99,50,256,16,8,0.001,0.026040276512503624,0.16137000918388367
100,100,50,256,32,1,0.001,0.026759717613458637,0.16358397901058194
101,101,50,256,32,2,0.001,0.027248658239841458,0.16507168114185333
102,102,50,256,32,4,0.001,0.02706870809197426,0.16452571749687195
103,103,50,256,32,8,0.001,0.027447067201137543,0.16567155718803406
104,104,50,256,64,1,0.001,0.02749897912144661,0.1658281683921814
105,105,50,256,64,2,0.001,0.02721312828361988,0.16496403515338898
106,106,50,256,64,4,0.001,0.028931079432368282,0.17009137570858002
107,107,50,256,64,8,0.001,0.028152721002697945,0.16778771579265594
108,108,75,64,16,1,0.001,0.028465684503316883,0.16871775686740875
109,109,75,64,16,2,0.001,0.03148811683058739,0.17744892835617065
110,110,75,64,16,4,0.001,0.039090536534786224,0.1977132558822632
111,111,75,64,16,8,0.001,0.0280328281223774,0.1674300581216812
112,112,75,64,32,1,0.001,0.028060145676136017,0.16751165688037872
113,113,75,64,32,2,0.001,0.035469792783260345,0.1883342415094376
114,114,75,64,32,4,0.001,0.03908757492899895,0.19770577549934387
115,115,75,64,32,8,0.001,0.040989164263010025,0.20245781540870667
116,116,75,64,64,1,0.001,0.03500653430819512,0.18710030615329745
117,117,75,64,64,2,0.001,0.03312096744775772,0.18199168145656586
118,118,75,64,64,4,0.001,0.0561404712498188,0.23693983256816864
119,119,75,64,64,8,0.001,0.050123687833547585,0.22388321161270144
120,120,75,128,16,1,0.001,0.027097843587398533,0.1646142154932022
121,121,75,128,16,2,0.001,0.03727626800537109,0.1930706351995468
122,122,75,128,16,4,0.001,0.031827110797166824,0.17840155959129333
123,123,75,128,16,8,0.001,0.0257123876363039,0.16035084426403046
124,124,75,128,32,1,0.001,0.030559897422790524,0.174813911318779
125,125,75,128,32,2,0.001,0.029884008690714836,0.172869935631752
126,126,75,128,32,4,0.001,0.03703567758202553,0.19244657456874847
127,127,75,128,32,8,0.001,0.029998922720551487,0.17320196330547333
128,128,75,128,64,1,0.001,0.031069941818714145,0.17626668512821198
129,129,75,128,64,2,0.001,0.03192627802491188,0.17867924273014069
130,130,75,128,64,4,0.001,0.03469472378492355,0.18626520037651065
131,131,75,128,64,8,0.001,0.0453200489282608,0.2128850817680359
132,132,75,256,16,1,0.001,0.027557888999581337,0.1660057157278061
133,133,75,256,16,2,0.001,0.026859773322939876,0.16388952732086182
134,134,75,256,16,4,0.001,0.029392344877123836,0.1714419573545456
135,135,75,256,16,8,0.001,0.02587151527404785,0.16084623336791992
136,136,75,256,32,1,0.001,0.027165677398443226,0.1648201048374176
137,137,75,256,32,2,0.001,0.027917930856347084,0.16708658635616302
138,138,75,256,32,4,0.001,0.031352628022432334,0.17706675827503204
139,139,75,256,32,8,0.001,0.02571873366832733,0.1603706032037735
140,140,75,256,64,1,0.001,0.02907894179224968,0.17052549123764038
141,141,75,256,64,2,0.001,0.03487290069460869,0.1867428570985794
142,142,75,256,64,4,0.001,0.03237627446651459,0.1799340695142746
143,143,75,256,64,8,0.001,0.04430798813700676,0.21049462258815765
144,144,100,64,16,1,0.001,0.030581628903746605,0.17487603425979614
145,145,100,64,16,2,0.001,0.042419936507940285,0.2059609740972519
146,146,100,64,16,4,0.001,0.036918047815561295,0.1921406835317612
147,147,100,64,16,8,0.001,0.026781851425766945,0.16365161538124084
148,148,100,64,32,1,0.001,0.03113608248531818,0.17645420134067535
149,149,100,64,32,2,0.001,0.03944674134254456,0.1986120492219925
150,150,100,64,32,4,0.001,0.04343068227171898,0.2084002792835236
151,151,100,64,32,8,0.001,0.05216671526432037,0.228400319814682
152,152,100,64,64,1,0.001,0.04164031520485878,0.20405957102775574
153,153,100,64,64,2,0.001,0.05017699673771858,0.22400225698947904
154,154,100,64,64,4,0.001,0.044823165982961655,0.21171481907367706
155,155,100,64,64,8,0.001,0.03949132189154625,0.19872425496578214
156,156,100,128,16,1,0.001,0.03145947679877281,0.1773681789636612
157,157,100,128,16,2,0.001,0.03345949202775955,0.18291938304901126
158,158,100,128,16,4,0.001,0.04386384040117264,0.20943695306777954
159,159,100,128,16,8,0.001,0.028650280088186264,0.16926394402980804
160,160,100,128,32,1,0.001,0.03232952579855919,0.17980413138866425
161,161,100,128,32,2,0.001,0.03308141604065895,0.18188297748565674
162,162,100,128,32,4,0.001,0.045440856367349625,0.2131686508655548
163,163,100,128,32,8,0.001,0.02811599336564541,0.16767823696136475
164,164,100,128,64,1,0.001,0.0446779727935791,0.21137167513370514
165,165,100,128,64,2,0.001,0.04507717117667198,0.21231387555599213
166,166,100,128,64,4,0.001,0.052815128117799766,0.2298154085874557
167,167,100,128,64,8,0.001,0.04616277664899826,0.21485522389411926
168,168,100,256,16,1,0.001,0.02775275707244873,0.1665915846824646
169,169,100,256,16,2,0.001,0.02800523117184639,0.16734763979911804
170,170,100,256,16,4,0.001,0.02921999432146549,0.17093858122825625
171,171,100,256,16,8,0.001,0.027946338057518002,0.16717158257961273
172,172,100,256,32,1,0.001,0.027623685076832768,0.16620375216007233
173,173,100,256,32,2,0.001,0.03273780271410942,0.18093590438365936
174,174,100,256,32,4,0.001,0.03919963538646698,0.19798897206783292
175,175,100,256,32,8,0.001,0.036740962415933616,0.19167931377887729
176,176,100,256,64,1,0.001,0.029440907761454582,0.17158354818820953
177,177,100,256,64,2,0.001,0.0327412523329258,0.18094542622566226
178,178,100,256,64,4,0.001,0.04127980023622513,0.20317429304122925
179,179,100,256,64,8,0.001,0.03741651028394699,0.1934334933757782
0,0,10,64,16,1,0.0005,0.02738768048584461,0.1654922068119049
1,1,10,64,16,2,0.0005,0.027248505502939224,0.16507120430469513
2,2,10,64,16,4,0.0005,0.02721022069454193,0.16495521366596222
3,3,10,64,16,8,0.0005,0.02696080878376961,0.16419750452041626
4,4,10,64,32,1,0.0005,0.02670791931450367,0.16342557966709134
5,5,10,64,32,2,0.0005,0.02765188179910183,0.16628853976726532
6,6,10,64,32,4,0.0005,0.02732614986598492,0.1653062105178833
7,7,10,64,32,8,0.0005,0.026917049661278725,0.16406415402889252
8,8,10,64,64,1,0.0005,0.027407724410295486,0.1655527949333191
9,9,10,64,64,2,0.0005,0.026860909536480904,0.16389299929141998
10,10,10,64,64,4,0.0005,0.02719423733651638,0.16490675508975985
11,11,10,64,64,8,0.0005,0.026761164888739586,0.16358840465545654
12,12,10,128,16,1,0.0005,0.028153579682111737,0.16779029369354248
13,13,10,128,16,2,0.0005,0.027357198297977448,0.16540010273456573
14,14,10,128,16,4,0.0005,0.0277723278850317,0.16665032505989075
15,15,10,128,16,8,0.0005,0.027859637513756752,0.16691206395626068
16,16,10,128,32,1,0.0005,0.026866961270570755,0.16391144692897794
17,17,10,128,32,2,0.0005,0.027117829769849774,0.16467490792274475
18,18,10,128,32,4,0.0005,0.027477659285068512,0.16576386988162994
19,19,10,128,32,8,0.0005,0.027295155450701717,0.165212482213974
20,20,10,128,64,1,0.0005,0.026910550892353058,0.16404438018798828
21,21,10,128,64,2,0.0005,0.027065081521868702,0.16451473534107208
22,22,10,128,64,4,0.0005,0.02722981944680214,0.1650146096944809
23,23,10,128,64,8,0.0005,0.027054488658905033,0.1644824594259262
24,24,10,256,16,1,0.0005,0.030444854870438576,0.17448453605175018
25,25,10,256,16,2,0.0005,0.02950809523463249,0.17177921533584595
26,26,10,256,16,4,0.0005,0.02967071160674095,0.1722518801689148
27,27,10,256,16,8,0.0005,0.029538653790950775,0.17186813056468964
28,28,10,256,32,1,0.0005,0.02927403524518013,0.1710965782403946
29,29,10,256,32,2,0.0005,0.028334336355328563,0.16832803189754486
30,30,10,256,32,4,0.0005,0.0285246130079031,0.1688922941684723
31,31,10,256,32,8,0.0005,0.02863672375679016,0.1692238599061966
32,32,10,256,64,1,0.0005,0.02735483087599277,0.1653929501771927
33,33,10,256,64,2,0.0005,0.027483228594064716,0.1657806634902954
34,34,10,256,64,4,0.0005,0.02792562544345856,0.1671096235513687
35,35,10,256,64,8,0.0005,0.02763117104768753,0.16622629761695862
36,36,25,64,16,1,0.0005,0.026242826133966446,0.16199639439582825
37,37,25,64,16,2,0.0005,0.02722202613949776,0.16499096155166626
38,38,25,64,16,4,0.0005,0.02675748243927956,0.16357716917991638
39,39,25,64,16,8,0.0005,0.026980476453900337,0.16425734758377075
40,40,25,64,32,1,0.0005,0.02703683264553547,0.16442878544330594
41,41,25,64,32,2,0.0005,0.026661831885576248,0.1632845103740692
42,42,25,64,32,4,0.0005,0.026682214811444286,0.16334691643714905
43,43,25,64,32,8,0.0005,0.026665793731808662,0.1632966548204422
44,44,25,64,64,1,0.0005,0.02705991081893444,0.1644989401102066
45,45,25,64,64,2,0.0005,0.02899896539747715,0.17029084265232086
46,46,25,64,64,4,0.0005,0.027703171595931053,0.1664426624774933
